qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank
WP_003513713.1	MF	0005524	ATP binding	2.94841620016	0.554022234638	9
WP_003513713.1	MF	0003677	DNA binding	0.0148970115463	0.322422141245	28
WP_003513736.1	CC	0016021	integral component of membrane	0.786850811965	0.433499096048	1
WP_003513756.1	MF	0052593	tryptamine:oxygen oxidoreductase (deaminating) activity	19.1941563566	0.874156925274	1
WP_003513756.1	BP	0055114	oxidation-reduction process	2.45994700754	0.532434848361	1
WP_003513756.1	MF	0052595	aliphatic-amine oxidase activity	19.1941563566	0.874156925274	2
WP_003513756.1	MF	0052596	phenethylamine:oxygen oxidoreductase (deaminating) activity	19.1941563566	0.874156925274	3
WP_003513756.1	MF	0052594	aminoacetone:oxygen oxidoreductase(deaminating) activity	19.1941563566	0.874156925274	4
WP_003513756.1	MF	0008131	primary amine oxidase activity	12.8592544078	0.825384333402	5
WP_003513765.1	BP	0045493	xylan catabolic process	11.3472073547	0.793815146513	1
WP_003513765.1	MF	0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	6.25357897034	0.667803918424	1
WP_003513767.1	MF	0051536	iron-sulfur cluster binding	4.90721075003	0.626350307836	1
WP_003513767.1	BP	0055114	oxidation-reduction process	0.0151830614237	0.322591480971	1
WP_003513767.1	MF	0046872	metal ion binding	2.02754983721	0.511453269188	4
WP_003513767.1	MF	0003824	catalytic activity	0.564124841486	0.413757171236	8
WP_003513773.1	BP	0019346	transsulfuration	9.6428991181	0.75558981783	1
WP_003513773.1	MF	0016765	transferase activity, transferring alkyl or aryl (other than methyl) groups	6.79975140116	0.683328354433	1
WP_003513773.1	MF	0030170	pyridoxal phosphate binding	6.38915229312	0.671718737072	2
WP_003513773.1	BP	0000097	sulfur amino acid biosynthetic process	1.80378635852	0.499711025196	14
WP_003513773.1	MF	0016829	lyase activity	0.810101888807	0.435388218772	14
WP_003513773.1	BP	1901607	alpha-amino acid biosynthetic process	1.22131304419	0.465164923778	19
WP_003513773.1	BP	0006555	methionine metabolic process	1.18352753277	0.462663154927	22
WP_003513777.1	MF	0003677	DNA binding	3.1057771088	0.560589083424	1
WP_003513780.1	BP	0019281	L-methionine biosynthetic process from homoserine via O-succinyl-L-homoserine and cystathionine	13.1427006266	0.831091568149	1
WP_003513780.1	MF	0008899	homoserine O-succinyltransferase activity	12.6892281006	0.821930609702	1
WP_003513780.1	CC	0005737	cytoplasm	2.09273690583	0.514750603177	1
WP_003513780.1	MF	0004414	homoserine O-acetyltransferase activity	11.9717221479	0.807094562982	3
WP_003513782.1	BP	0018106	peptidyl-histidine phosphorylation	7.16720145838	0.693424060273	1
WP_003513782.1	MF	0000155	phosphorelay sensor kinase activity	6.4896906615	0.674595130819	1
WP_003513782.1	CC	0016021	integral component of membrane	0.786308081125	0.433454668757	1
WP_003513782.1	BP	0023014	signal transduction by protein phosphorylation	6.2169370372	0.666738578376	3
WP_003513782.1	BP	0000160	phosphorelay signal transduction system	5.13087584556	0.633598860878	6
WP_003513782.1	MF	0005524	ATP binding	2.95520880136	0.554309265388	10
WP_003513783.1	BP	0000160	phosphorelay signal transduction system	5.13429209307	0.633708336627	1
WP_003513783.1	MF	0003677	DNA binding	3.10450563684	0.560536698935	1
WP_003513783.1	BP	0006355	regulation of transcription, DNA-templated	3.55549779862	0.578489521911	7
WP_003513786.1	MF	0019829	ATPase-coupled cation transmembrane transporter activity	8.46185195935	0.727076092284	1
WP_003513786.1	BP	0030001	metal ion transport	5.54820623651	0.646713236604	1
WP_003513786.1	CC	0005886	plasma membrane	2.86614209465	0.550519015593	1
WP_003513786.1	BP	0098655	cation transmembrane transport	4.39811811756	0.609208949289	2
WP_003513786.1	CC	0016021	integral component of membrane	0.766633312096	0.431833633568	3
WP_003513786.1	MF	0005507	copper ion binding	6.26828739578	0.668230678068	5
WP_003513786.1	BP	0072511	divalent inorganic cation transport	0.0899449701169	0.348246680732	14
WP_003513786.1	MF	0005524	ATP binding	2.82740141015	0.548852036703	15
WP_003513786.1	BP	0098660	inorganic ion transmembrane transport	0.0488282903847	0.336785024533	17
WP_003513786.1	BP	0055114	oxidation-reduction process	0.0439436714591	0.335137907009	18
WP_003513786.1	MF	0016787	hydrolase activity	0.365406338419	0.392471729214	33
WP_003513786.1	MF	0015086	cadmium ion transmembrane transporter activity	0.137735058135	0.358587602842	36
WP_003513786.1	MF	0015662	ion transmembrane transporter activity, phosphorylative mechanism	0.104775165158	0.351699776574	38
WP_003513786.1	MF	0016491	oxidoreductase activity	0.0497495799326	0.337086299321	41
WP_003513790.1	CC	0016021	integral component of membrane	0.787865598217	0.433582124136	1
WP_003513792.1	MF	0051082	unfolded protein binding	8.02233612743	0.715960542075	1
WP_003513792.1	BP	0006457	protein folding	6.97730127744	0.688239726657	1
WP_003513792.1	CC	0005737	cytoplasm	2.08968545154	0.514597408184	1
WP_003513794.1	MF	0003676	nucleic acid binding	2.18411151638	0.519287302663	1
WP_003513794.1	CC	0005737	cytoplasm	2.05609420081	0.512903545309	1
WP_003513794.1	MF	0004386	helicase activity	0.250839973069	0.377421861815	5
WP_003513807.1	BP	0006265	DNA topological change	7.39133405854	0.699455356657	1
WP_003513807.1	MF	0003690	double-stranded DNA binding	7.24261157207	0.695463700308	1
WP_003513808.1	MF	0008236	serine-type peptidase activity	6.35277974444	0.670672552882	1
WP_003513808.1	BP	0006508	proteolysis	4.37736658995	0.608489721535	1
WP_003513808.1	CC	0016021	integral component of membrane	0.326425087398	0.387658020556	1
WP_003513811.1	MF	0016787	hydrolase activity	2.26877930395	0.523407029645	1
WP_003513811.1	CC	0016021	integral component of membrane	0.0712760385731	0.343464875497	1
WP_003513814.1	BP	0051301	cell division	6.07862739892	0.66268874926	1
WP_003513814.1	CC	0005886	plasma membrane	2.84016897492	0.549402668774	1
WP_003513814.1	BP	0007049	cell cycle	5.96382845956	0.659292207988	2
WP_003513814.1	CC	0016021	integral component of membrane	0.761965760792	0.431446024054	3
WP_003513819.1	MF	0016887	ATPase activity	4.51984152987	0.61339402289	1
WP_003513819.1	MF	0005524	ATP binding	2.9603106356	0.554524633579	6
WP_003513824.1	MF	0035438	cyclic-di-GMP binding	10.5222471729	0.775699955452	1
WP_003513825.1	MF	0003992	N2-acetyl-L-ornithine:2-oxoglutarate 5-aminotransferase activity	10.8729356668	0.783484437487	1
WP_003513825.1	BP	0006525	arginine metabolic process	7.46235180469	0.701347276043	1
WP_003513825.1	CC	0005737	cytoplasm	1.89094412207	0.504366848934	1
WP_003513825.1	BP	0009084	glutamine family amino acid biosynthetic process	6.57977445211	0.677153551419	3
WP_003513825.1	MF	0030170	pyridoxal phosphate binding	6.34061021498	0.670321852174	4
WP_003513825.1	MF	0004587	ornithine-oxo-acid transaminase activity	0.56489840115	0.41383191828	15
WP_003513825.1	MF	0050155	ornithine(lysine) transaminase activity	0.178151150569	0.365985951355	16
WP_003513825.1	MF	0034386	4-aminobutyrate:2-oxoglutarate transaminase activity	0.0744601260947	0.344321279849	17
WP_003513825.1	MF	0042286	glutamate-1-semialdehyde 2,1-aminomutase activity	0.0371684239162	0.332693273624	19
WP_003513825.1	BP	0006560	proline metabolic process	0.0955491153885	0.349582800957	29
WP_003513825.1	BP	0018130	heterocycle biosynthetic process	0.0343123690966	0.331596264613	30
WP_003513825.1	BP	1901362	organic cyclic compound biosynthetic process	0.0336793311921	0.331347001458	31
WP_003513826.1	MF	0004088	carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity	10.3139539269	0.771014811258	1
WP_003513826.1	BP	0006207	'de novo' pyrimidine nucleobase biosynthetic process	8.93819283239	0.738801689714	1
WP_003513826.1	CC	0009536	plastid	0.568506466675	0.414179882066	1
WP_003513826.1	BP	0044205	'de novo' UMP biosynthetic process	8.03064834194	0.716173547411	5
WP_003513826.1	MF	0005524	ATP binding	2.83934591582	0.54936720973	5
WP_003513826.1	BP	0006526	arginine biosynthetic process	7.92884413406	0.713557111999	6
WP_003513826.1	CC	0016021	integral component of membrane	0.00318267062431	0.312891481678	9
WP_003513826.1	BP	0006541	glutamine metabolic process	7.39449261451	0.69953969351	15
WP_003513826.1	MF	0003677	DNA binding	0.00376043348359	0.313604008623	22
WP_003513826.1	MF	0016740	transferase activity	0.00292354812636	0.312550941478	23
WP_003513827.1	MF	0004088	carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity	10.2795564185	0.770236571232	1
WP_003513827.1	BP	0044205	'de novo' UMP biosynthetic process	8.39788371647	0.72547656578	1
WP_003513827.1	MF	0005524	ATP binding	2.95969538648	0.554498671375	5
WP_003513827.1	BP	0006526	arginine biosynthetic process	7.8965440182	0.712723471626	6
WP_003513827.1	MF	0046872	metal ion binding	2.64533953985	0.540860537204	13
WP_003513827.1	MF	0008080	N-acetyltransferase activity	0.0393495407702	0.333502915513	24
WP_003513828.1	MF	0004585	ornithine carbamoyltransferase activity	11.5105822059	0.797323654598	1
WP_003513828.1	BP	0006591	ornithine metabolic process	9.58945634084	0.754338623355	1
WP_003513828.1	CC	0005737	cytoplasm	1.9768905108	0.508854014692	1
WP_003513828.1	MF	0016597	amino acid binding	9.94750449925	0.762655931567	2
WP_003513828.1	MF	0043857	N-acetylornithine carbamoyltransferase activity	0.0177569911729	0.324048678383	13
WP_003513828.1	BP	0006525	arginine metabolic process	0.124295712853	0.355891127023	15
WP_003513828.1	BP	0009084	glutamine family amino acid biosynthetic process	0.089954128447	0.348248897669	18
WP_003513828.1	BP	0019240	citrulline biosynthetic process	0.0565411922766	0.339226225082	22
WP_003513828.1	BP	0009065	glutamine family amino acid catabolic process	0.0330001345923	0.331076943675	29
WP_003513829.1	MF	0008080	N-acetyltransferase activity	6.6276027428	0.67850478024	1
WP_003513829.1	MF	0016829	lyase activity	4.70428045664	0.619629409612	6
WP_003513837.1	MF	0016787	hydrolase activity	2.26930434053	0.523432334563	1
WP_003513837.1	CC	0016021	integral component of membrane	0.311368477059	0.385722182497	1
WP_003513846.1	MF	0016810	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	5.44032243581	0.643371722361	1
WP_003513846.1	BP	0005975	carbohydrate metabolic process	3.88915210358	0.591047951566	1
WP_003513846.1	CC	0016021	integral component of membrane	0.0470910230197	0.336209076819	1
WP_003513846.1	MF	0016798	hydrolase activity, acting on glycosyl bonds	0.83277829709	0.437204709911	3
WP_003513846.1	BP	0016998	cell wall macromolecule catabolic process	1.37216979919	0.474786774215	7
WP_003513854.1	BP	0030259	lipid glycosylation	8.94929587583	0.739071227088	1
WP_003513854.1	MF	0008194	UDP-glycosyltransferase activity	7.91120653031	0.713102110336	1
WP_003513854.1	MF	0016758	transferase activity, transferring hexosyl groups	6.21090914618	0.666563020997	2
WP_003513854.1	BP	0005975	carbohydrate metabolic process	3.48196304872	0.575643474243	6
WP_003513854.1	MF	0016829	lyase activity	0.223447304755	0.373336349437	6
WP_003513857.1	CC	0016021	integral component of membrane	0.787556352423	0.433556827838	1
WP_003513861.1	MF	0004803	transposase activity	8.27845316629	0.722473813496	1
WP_003513861.1	BP	0006313	transposition, DNA-mediated	7.80658794109	0.710392748056	1
WP_003513861.1	MF	0003677	DNA binding	3.10707187258	0.560642416517	3
WP_003513862.1	BP	0051017	actin filament bundle assembly	6.6756960436	0.679858588753	1
WP_003513862.1	MF	0051015	actin filament binding	5.50671174305	0.645431894526	1
WP_003513862.1	CC	0016020	membrane	0.308528659245	0.385351857164	1
WP_003513862.1	MF	0005509	calcium ion binding	3.5069240865	0.576612891921	5
WP_003513863.1	MF	0004252	serine-type endopeptidase activity	6.2113658892	0.666576326245	1
WP_003513863.1	BP	0006508	proteolysis	4.33549777028	0.607033380411	1
WP_003513863.1	CC	0016021	integral component of membrane	0.787889801448	0.43358410375	1
WP_003513878.1	BP	0000160	phosphorelay signal transduction system	5.14036125561	0.633902736876	1
WP_003513878.1	MF	0003677	DNA binding	3.10817542208	0.56068786446	1
WP_003513878.1	CC	0005737	cytoplasm	1.31366162888	0.471121094421	1
WP_003513878.1	CC	0032993	protein-DNA complex	0.394647516381	0.395916058749	3
WP_003513878.1	MF	0001216	DNA-binding transcription activator activity	0.523486971933	0.409755684133	6
WP_003513878.1	BP	0006355	regulation of transcription, DNA-templated	3.5597006943	0.578651295171	7
WP_003513878.1	MF	0000156	phosphorelay response regulator activity	0.513779822727	0.408777089476	7
WP_003513878.1	MF	0001067	regulatory region nucleic acid binding	0.467453555565	0.403974075217	9
WP_003513878.1	BP	1903508	positive regulation of nucleic acid-templated transcription	0.393395978478	0.395771308051	28
WP_003513878.1	BP	0010628	positive regulation of gene expression	0.378413299861	0.394020225803	35
WP_003513880.1	MF	0005388	calcium transmembrane transporter activity, phosphorylative mechanism	9.51296556958	0.752541750646	1
WP_003513880.1	BP	0070588	calcium ion transmembrane transport	7.94522390048	0.713979211911	1
WP_003513880.1	CC	0016021	integral component of membrane	0.787923619428	0.433586869717	1
WP_003513880.1	MF	0000166	nucleotide binding	2.43191790865	0.531133704525	17
WP_003513880.1	MF	0035639	purine ribonucleoside triphosphate binding	0.82832130782	0.436849654807	26
WP_003513880.1	MF	0097367	carbohydrate derivative binding	0.79462889195	0.434134124999	30
WP_003513880.1	MF	0016787	hydrolase activity	0.571983766365	0.414514191367	32
WP_003513882.1	MF	0003824	catalytic activity	0.624979897757	0.419488833009	1
WP_003513884.1	CC	0016021	integral component of membrane	0.763640104455	0.431585203502	1
WP_003513886.1	CC	0016021	integral component of membrane	0.78787683893	0.433583043533	1
WP_003513888.1	MF	0003677	DNA binding	3.10707991153	0.560642747617	1
WP_003513891.1	MF	0003883	CTP synthase activity	11.192269973	0.790464423904	1
WP_003513891.1	BP	0044210	'de novo' CTP biosynthetic process	10.1144197296	0.766482108505	1
WP_003513891.1	MF	0005524	ATP binding	2.90046636207	0.55198657127	4
WP_003513891.1	BP	0006541	glutamine metabolic process	7.30106140804	0.697037316232	10
WP_003513891.1	MF	0046872	metal ion binding	2.62405407258	0.539908496816	12
WP_003513902.1	MF	0008236	serine-type peptidase activity	6.06196568011	0.662197783087	1
WP_003513902.1	BP	0006508	proteolysis	4.16869723997	0.60116047065	1
WP_003513902.1	CC	0016021	integral component of membrane	0.156757973782	0.362188560876	1
WP_003513908.1	MF	0016787	hydrolase activity	2.26922807632	0.523428659078	1
WP_003513910.1	BP	0071586	CAAX-box protein processing	9.77787492889	0.758734501157	1
WP_003513910.1	MF	0004222	metalloendopeptidase activity	7.42074865169	0.700240062008	1
WP_003513910.1	CC	0016021	integral component of membrane	0.787271179244	0.433533496277	1
WP_003513911.1	MF	0004814	arginine-tRNA ligase activity	10.6654961652	0.778895194273	1
WP_003513911.1	BP	0006420	arginyl-tRNA aminoacylation	10.4380049187	0.773810728102	1
WP_003513911.1	CC	0005737	cytoplasm	2.0779626575	0.514007835082	1
WP_003513911.1	MF	0005524	ATP binding	2.96131096867	0.554566839746	7
WP_003513911.1	MF	0004820	glycine-tRNA ligase activity	0.047373905705	0.336303574939	24
WP_003513911.1	BP	0006426	glycyl-tRNA aminoacylation	0.046391697411	0.335974238795	43
WP_003513915.1	MF	0008881	glutamate racemase activity	11.6885022098	0.801116316845	1
WP_003513915.1	BP	0009252	peptidoglycan biosynthetic process	7.2412520382	0.695427022832	1
WP_003513915.1	BP	0008360	regulation of cell shape	7.14140480131	0.692723869217	7
WP_003513915.1	BP	0071555	cell wall organization	6.92456778279	0.686787607163	11
WP_003513929.1	MF	0004139	deoxyribose-phosphate aldolase activity	11.8383873978	0.804289026144	1
WP_003513929.1	BP	0046386	deoxyribose phosphate catabolic process	10.542254225	0.776147523607	1
WP_003513929.1	CC	0005737	cytoplasm	2.08975283371	0.514600792241	1
WP_003513929.1	BP	0009264	deoxyribonucleotide catabolic process	10.0376873737	0.764727134424	2
WP_003513929.1	BP	0016052	carbohydrate catabolic process	6.32365471367	0.669832668046	14
WP_003513929.1	BP	0042558	pteridine-containing compound metabolic process	0.0297723550087	0.329753777191	48
WP_003513932.1	MF	0004791	thioredoxin-disulfide reductase activity	2.76205715471	0.546014238028	1
WP_003513932.1	BP	0055114	oxidation-reduction process	2.24721170478	0.522365004675	1
WP_003513932.1	CC	0005737	cytoplasm	0.00331583578379	0.313061094334	1
WP_003513932.1	BP	0098869	cellular oxidant detoxification	1.72058718087	0.495160516532	2
WP_003513932.1	MF	0046983	protein dimerization activity	0.0483278208784	0.336620172003	9
WP_003513932.1	MF	0003677	DNA binding	0.0216729966735	0.326075983154	11
WP_003513932.1	BP	0071450	cellular response to oxygen radical	0.0154388831439	0.322741579501	14
WP_003513932.1	BP	0000303	response to superoxide	0.0154349144108	0.322739260459	16
WP_003513932.1	BP	0006801	superoxide metabolic process	0.0151948656325	0.322598434566	19
WP_003513934.1	MF	0004791	thioredoxin-disulfide reductase activity	8.11722962208	0.718385722272	1
WP_003513934.1	BP	0019430	removal of superoxide radicals	6.6164948709	0.6781914002	1
WP_003513934.1	CC	0005737	cytoplasm	1.42091084743	0.477781253268	1
WP_003513934.1	MF	0015035	protein disulfide oxidoreductase activity	0.0975056297953	0.350039994411	9
WP_003513934.1	MF	0009055	electron transfer activity	0.0555675401535	0.338927659455	10
WP_003513934.1	BP	0055114	oxidation-reduction process	2.29841018439	0.524830583641	27
WP_003513934.1	BP	0006091	generation of precursor metabolites and energy	0.045942488439	0.335822456867	32
WP_003513937.1	MF	0016209	antioxidant activity	6.12748354526	0.664124513193	1
WP_003513937.1	BP	0098869	cellular oxidant detoxification	5.93168066361	0.65833520851	1
WP_003513937.1	CC	0016021	integral component of membrane	0.149975768139	0.360931175683	1
WP_003513937.1	MF	0016491	oxidoreductase activity	2.80924317752	0.548066773166	2
WP_003513937.1	BP	0045454	cell redox homeostasis	3.57488912912	0.57923511707	8
WP_003513937.1	BP	0055114	oxidation-reduction process	2.48139701699	0.533425583539	13
WP_003513937.1	BP	0017004	cytochrome complex assembly	0.473681904588	0.404633250431	19
WP_003513940.1	BP	0017004	cytochrome complex assembly	8.01853351076	0.715863061022	1
WP_003513940.1	CC	0016021	integral component of membrane	0.718014620535	0.427736299381	1
WP_003513940.1	MF	0047134	protein-disulfide reductase activity	0.0706845895194	0.343303704851	1
WP_003513940.1	BP	0055114	oxidation-reduction process	2.3150108709	0.525624119986	9
WP_003513950.1	MF	0016773	phosphotransferase activity, alcohol group as acceptor	4.24198870555	0.603755208212	1
WP_003513950.1	BP	0005975	carbohydrate metabolic process	3.67887555279	0.583199336506	1
WP_003513950.1	MF	0016301	kinase activity	3.8388173092	0.589188908189	2
WP_003513950.1	BP	0016310	phosphorylation	3.16833129467	0.563153197734	2
WP_003513950.1	BP	2001059	D-tagatose 6-phosphate catabolic process	2.33016454361	0.526346006685	5
WP_003513950.1	MF	0005524	ATP binding	2.22882399832	0.521472658584	5
WP_003513950.1	BP	0046031	ADP metabolic process	0.0226814277189	0.326567634711	26
WP_003513950.1	BP	0006090	pyruvate metabolic process	0.020739843963	0.325610737908	33
WP_003513950.1	BP	0046034	ATP metabolic process	0.0147438149165	0.322330781027	41
WP_003513950.1	BP	0006091	generation of precursor metabolites and energy	0.0121698769723	0.32071805241	45
WP_003513953.1	BP	0009411	response to UV	11.9807448358	0.807283846341	1
WP_003513953.1	MF	0004519	endonuclease activity	5.88410295186	0.656914108034	1
WP_003513953.1	BP	0006289	nucleotide-excision repair	8.24354880187	0.721592155277	4
WP_003513953.1	BP	0090305	nucleic acid phosphodiester bond hydrolysis	5.08636918509	0.632169273343	9
WP_003513953.1	BP	0006290	pyrimidine dimer repair	3.16964560748	0.563206798998	14
WP_003513954.1	MF	0008168	methyltransferase activity	5.19277674217	0.635576895184	1
WP_003513954.1	BP	0032259	methylation	5.0675935448	0.631564310393	1
WP_003513955.1	MF	0016787	hydrolase activity	2.26714677192	0.523328328627	1
WP_003513955.1	BP	0009253	peptidoglycan catabolic process	0.57525821586	0.414828070787	1
WP_003513955.1	MF	0061783	peptidoglycan muralytic activity	0.545871663735	0.411978302193	4
WP_003513956.1	MF	0016868	intramolecular transferase activity, phosphotransferases	8.8458279093	0.736552918995	1
WP_003513956.1	BP	0005975	carbohydrate metabolic process	4.16000203114	0.600851125648	1
WP_003513956.1	BP	0009058	biosynthetic process	1.86958625864	0.503236046788	2
WP_003513956.1	MF	0016779	nucleotidyltransferase activity	5.26436941405	0.637849982637	3
WP_003513957.1	MF	0009982	pseudouridine synthase activity	8.06657445293	0.717092909559	1
WP_003513957.1	BP	0001522	pseudouridine synthesis	7.76238239703	0.709242480553	1
WP_003513957.1	MF	0003723	RNA binding	3.35466166811	0.570644479423	4
WP_003513957.1	MF	0140098	catalytic activity, acting on RNA	0.171199505616	0.364778332408	11
WP_003513957.1	MF	0016829	lyase activity	0.0405610169903	0.333942940065	14
WP_003513961.1	MF	0008785	alkyl hydroperoxide reductase activity	11.6596338388	0.800502911053	1
WP_003513961.1	BP	0000302	response to reactive oxygen species	8.54079549737	0.729041764504	1
WP_003513961.1	MF	0015035	protein disulfide oxidoreductase activity	7.54011261521	0.703408534986	3
WP_003513961.1	MF	0051287	NAD binding	6.0636294531	0.662246839316	6
WP_003513961.1	BP	0022900	electron transport chain	3.92900120723	0.592511204806	6
WP_003513961.1	MF	0050660	flavin adenine dinucleotide binding	5.41782328934	0.642670686779	8
WP_003513961.1	MF	0009055	electron transfer activity	4.29703916981	0.605689449481	9
WP_003513961.1	BP	0098869	cellular oxidant detoxification	0.0345345115946	0.331683189013	13
WP_003513961.1	MF	0003954	NADH dehydrogenase activity	0.0964582587189	0.34979582383	20
WP_003513961.1	MF	0051920	peroxiredoxin activity	0.0449557358845	0.335486418725	21
WP_003513961.1	MF	0004601	peroxidase activity	0.0400923766122	0.333773513372	22
WP_003513964.1	MF	0051920	peroxiredoxin activity	9.15852386498	0.744119531867	1
WP_003513964.1	BP	0006979	response to oxidative stress	7.80650800691	0.710390671041	1
WP_003513964.1	CC	0005737	cytoplasm	2.06491162193	0.51334950113	1
WP_003513964.1	MF	0004601	peroxidase activity	8.16774502258	0.71967095684	2
WP_003513964.1	BP	0045454	cell redox homeostasis	7.71935798578	0.708119797715	2
WP_003513964.1	BP	0098869	cellular oxidant detoxification	7.03547928605	0.68983541931	3
WP_003513964.1	BP	0055114	oxidation-reduction process	2.47207137502	0.532995378145	19
WP_003513973.1	BP	0051301	cell division	5.4122411406	0.64249653115	1
WP_003513973.1	MF	0003677	DNA binding	3.10865747685	0.560707714592	1
WP_003513973.1	MF	0005524	ATP binding	2.96113125087	0.554559257598	2
WP_003513987.1	BP	0051301	cell division	5.35368777405	0.640664303889	1
WP_003513987.1	MF	0003677	DNA binding	3.06046705153	0.558715647679	1
WP_003513987.1	CC	0016021	integral component of membrane	0.148416710098	0.360638139365	1
WP_003513987.1	MF	0005524	ATP binding	2.91522777791	0.552615033531	2
WP_003514081.1	MF	0016831	carboxy-lyase activity	5.66798060187	0.650385206146	1
WP_003514081.1	MF	0016787	hydrolase activity	2.26737351942	0.523339261353	4
WP_003514085.1	BP	0000272	polysaccharide catabolic process	8.70571102989	0.733119016702	1
WP_003514085.1	MF	0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	6.2556368069	0.667863655981	1
WP_003514092.1	CC	0016021	integral component of membrane	0.783260540223	0.43320491547	1
WP_003514102.1	BP	0051607	defense response to virus	10.4226598323	0.773465777495	1
WP_003514102.1	MF	0003723	RNA binding	3.45681861064	0.574663414264	1
WP_003514117.1	MF	0016787	hydrolase activity	1.85034219048	0.5022116159	1
WP_003514117.1	MF	0008080	N-acetyltransferase activity	0.845139970355	0.438184530192	2
WP_003514117.1	MF	0003677	DNA binding	0.179121028348	0.366152549219	9
WP_003514120.1	MF	0016987	sigma factor activity	7.36475353013	0.698744912752	1
WP_003514120.1	BP	2000142	regulation of DNA-templated transcription, initiation	7.13060375548	0.692430324067	1
WP_003514120.1	BP	0006352	DNA-templated transcription, initiation	6.87247134574	0.685347590668	2
WP_003514120.1	MF	0003700	DNA-binding transcription factor activity	4.47409098372	0.611827724527	2
WP_003514120.1	MF	0003677	DNA binding	3.0007880377	0.556226806186	4
WP_003514120.1	MF	0003899	DNA-directed 5'-3' RNA polymerase activity	2.13795405447	0.517007726775	5
WP_003514124.1	MF	0008173	RNA methyltransferase activity	6.70940362397	0.680804539962	1
WP_003514124.1	BP	0001510	RNA methylation	6.43215086328	0.672951672008	1
WP_003514124.1	BP	0006396	RNA processing	4.47482787626	0.611853015789	5
WP_003514124.1	MF	0003723	RNA binding	3.26136073524	0.566920134306	5
WP_003514126.1	MF	0004525	ribonuclease III activity	10.6359055175	0.778236927243	1
WP_003514126.1	BP	0090502	RNA phosphodiester bond hydrolysis, endonucleolytic	7.33408656174	0.697923651812	1
WP_003514126.1	CC	0005737	cytoplasm	2.05387197953	0.512791001966	1
WP_003514126.1	BP	0006364	rRNA processing	6.70366992994	0.680643800693	3
WP_003514126.1	CC	0016021	integral component of membrane	0.00249464520819	0.311952220674	4
WP_003514126.1	MF	0019843	rRNA binding	6.06853825663	0.662391535832	7
WP_003514126.1	MF	0004812	aminoacyl-tRNA ligase activity	0.0142456923447	0.322030392423	19
WP_003514128.1	BP	0009847	spore germination	10.403288022	0.773029945123	1
WP_003514128.1	CC	0016021	integral component of membrane	0.768998610063	0.432029605575	1
WP_003514128.1	CC	0005886	plasma membrane	0.327375777027	0.387778737365	4
WP_003514130.1	BP	0009847	spore germination	10.651779276	0.778590165066	1
WP_003514130.1	CC	0016021	integral component of membrane	0.787366786406	0.433541318887	1
WP_003514134.1	MF	0004817	cysteine-tRNA ligase activity	11.1651664155	0.789875896089	1
WP_003514134.1	BP	0006423	cysteinyl-tRNA aminoacylation	10.95598377	0.78530945066	1
WP_003514134.1	CC	0005737	cytoplasm	2.07508246795	0.513862727739	1
WP_003514134.1	MF	0008270	zinc ion binding	4.88229919091	0.625532836745	5
WP_003514134.1	MF	0005524	ATP binding	2.9416057045	0.553734115599	9
WP_003514136.1	CC	0016021	integral component of membrane	0.784562261214	0.433311653965	1
WP_003514151.1	MF	0016787	hydrolase activity	1.96533536623	0.508256488817	1
WP_003514151.1	BP	0006281	DNA repair	0.0222825287235	0.32637448833	1
WP_003514151.1	MF	0003908	methylated-DNA-[protein]-cysteine S-methyltransferase activity	0.0434439209432	0.334964334174	9
WP_003514153.1	CC	0016021	integral component of membrane	0.777492869461	0.432730907466	1
WP_003514161.1	MF	0000155	phosphorelay sensor kinase activity	6.49778886363	0.674825846873	1
WP_003514161.1	BP	0023014	signal transduction by protein phosphorylation	6.22469488198	0.666964394034	1
WP_003514161.1	CC	0016021	integral component of membrane	0.338029386068	0.389119707815	1
WP_003514161.1	BP	0000160	phosphorelay signal transduction system	5.13727844191	0.633804006177	3
WP_003514161.1	MF	0005524	ATP binding	0.633145446939	0.420236274752	11
WP_003514161.1	BP	0018106	peptidyl-histidine phosphorylation	1.53555341625	0.484628135924	24
WP_003514166.1	MF	0004252	serine-type endopeptidase activity	6.88192873152	0.685609410128	1
WP_003514166.1	BP	0006508	proteolysis	4.32370038106	0.606621758212	1
WP_003514166.1	CC	0016021	integral component of membrane	0.778244876171	0.432792809533	1
WP_003514168.1	MF	0016787	hydrolase activity	2.26866381002	0.523401462851	1
WP_003514173.1	MF	0003684	damaged DNA binding	8.4045952027	0.725644671949	1
WP_003514173.1	BP	0006261	DNA-dependent DNA replication	7.08789013593	0.691267292009	1
WP_003514173.1	CC	0005737	cytoplasm	1.97281837017	0.508643640771	1
WP_003514173.1	MF	0003887	DNA-directed DNA polymerase activity	7.71496398361	0.708004964345	2
WP_003514173.1	BP	0071897	DNA biosynthetic process	6.3475157494	0.670520896676	2
WP_003514173.1	BP	0006281	DNA repair	5.53052499607	0.646167831154	4
WP_003514173.1	MF	0000287	magnesium ion binding	5.2740511404	0.638156190759	4
