qpid	cluster_GSZ	cluster_RM1sum	cluster_size	cluster_desccount	RM2	val_avg	jac_avg	desc	genename
WP_003512386.1	51.2660501774	0.606899220172	1	577	0.614008631542	0.00660790941664	9.74019909778e-07	Uncharacterized conserved protein (Some members contain a von Willebrand factor type A (VWA) domain)	
WP_003512386.1	6.79786337899	0.607522287867	1	31651	0.594180743439	0.00275773127937	2.54864760774e-08	Holliday junction ATP-dependent DNA helicase RuvB	
WP_003512387.1	168.044919356	6.8631686253	9	42041	0.975162841169	0.599891882152	0.000108794320303	DUF58 domain-containing protein [Ruminiclostridium thermocellum]	
WP_003512395.1	143.29693747	1.64933920488	2	7011	0.846021209472	0.374907806374	6.48552935958e-05	Dockerin type 1	
WP_003512395.1	385.236971715	0.58247025322	1	121	0.744887139775	0.00149499243042	2.5503112085e-07	RCC1 repeat-containing protein (Fragment)	
WP_003512397.1	870.970876021	1.37604038173	2	8	0.938804719052	0.000785591845833	2.48272842815e-07	Peptidase S54 (Rhomboid) family	GLPG
WP_003512397.1	426.53939219	42.3018337169	63	39389	0.809078629726	0.0914373513934	5.3830587557e-05	Rhomboid family intramembrane serine protease	GLPG
WP_003512397.1	235.068084967	5.36458915746	8	2086	0.710859439821	0.0506256967357	2.93282093591e-05	Intramembrane serine protease GlpG	GLPG
WP_003512397.1	102.46416149	0.667518933223	1	170	0.633539662292	0.00481886035375	8.54256124279e-08	Peptidase S9 prolyl oligopeptidase active site domain-containing protein	GLPG
WP_003512401.1	255.507884484	38.0398353431	60	80585	0.742262119693	0.0944503912702	1.29263025729e-05	HAD-superfamily hydrolase, subfamily IA, variant 1	
WP_003512401.1	355.275713461	0.767773265762	1	17	0.732539963896	0.000810173673766	1.43232062816e-05	Inorganic pyrophospatase PpaX	
WP_003512401.1	75.0107923602	7.433503842	12	35610	0.669427536144	0.0932511575881	5.28390007474e-06	Haloacid dehalogenase hydrolase	
WP_003512401.1	108.695957131	3.72499761969	6	4271	0.63762028995	0.00781491793424	2.9602938739e-08	Serine kinase	
WP_003512401.1	78.4122565623	6.88217595344	11	27949	0.630133539522	0.0165445104775	2.31721000093e-06	Phosphoglycolate phosphatase	
WP_003512401.1	53.2692699503	0.625150435679	1	501	0.613494181296	0.00412540316278	4.81977879887e-07	Haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E	
WP_003512401.1	41.4672614124	0.621586257125	1	817	0.61146882778	0.00921117441735	3.87063763817e-08	HPr kinase	
WP_003512405.1	669.089168213	72.6303427675	97	28154	0.97175675738	0.215322511941	7.93831735813e-06	Gamma-glutamyl phosphate reductase	PROA
WP_003512405.1	79.5669436163	2.20218422691	3	1829	0.622970979655	0.00215887203279	1.55852056141e-09	Glutamate-5-semialdehyde dehydrogenase	PROA
WP_003512411.1	216.632659003	49.8548831631	73	157369	0.793318578636	0.220122670033	2.49958774575e-05	Serine-pyruvate aminotransferase/archaeal aspartate aminotransferase	PUCG
WP_003512411.1	436.864519669	4.24444488063	6	281	0.784186870647	0.0366811661664	2.23554324573e-06	Alanine--glyoxylate transaminase	PUCG
WP_003512411.1	286.695839426	3.40142784351	5	419	0.775022120898	0.132723709474	1.09553302982e-05	Aspartate aminotransferase-like enzyme	PUCG
WP_003512411.1	180.515576677	2.04767285461	3	383	0.668610430523	0.0120823190971	2.85365332001e-05	Purine catabolism protein PucG	PUCG
WP_003512411.1	55.5370818695	4.78056211993	7	21963	0.653067124583	0.0770795209759	7.28590961782e-06	Aminotransferase class V-fold PLP-dependent enzyme	PUCG
WP_003512411.1	47.5635077432	0.663024634353	1	578	0.609267153478	0.000456132350344	1.17541003045e-08	Soluble hydrogenase 42 kDa subunit	PUCG
WP_003512414.1	64.9490424308	0.882089317123	1	11056	0.617439299167	0.00275411619861	3.04704582154e-08	Methyl-accepting chemotaxis sensory transducer	
WP_003512414.1	43.4868582159	1.70330449358	2	91866	0.608799700941	0.00265086268156	2.16943000605e-08	chemotaxis protein [Ruminiclostridium thermocellum]	
WP_003512416.1	1312.16022339	0.881328993634	1	23	1.37996458124	0.499862852127	0.00865901290625	Anti-sigma-I factor RsgI2	
WP_003512416.1	339.127284938	0.671687938253	1	200	0.738401036376	0.0240568340785	1.69415577217e-08	Anti-sigma factor domain-containing protein	
WP_003512416.1	98.7108627267	0.758150125226	1	3007	0.629484345091	0.0	0.0	Cellulose-binding protein	
WP_003512418.1	1358.15504414	17.6415166886	27	1913	1.14713513996	0.0261738224171	4.98213091078e-05	RNA polymerase sigma factor SigI	SIGI
WP_003512420.1	340.781265911	10.2517751453	15	11610	0.845603075025	0.225073084288	9.16993851841e-05	Glucanase	
WP_003512420.1	491.029311558	3.08666539486	4	507	0.806973572966	0.0387957547768	4.91557019676e-06	endoglucanase [Ruminiclostridium thermocellum]	
WP_003512420.1	387.091365858	1.03088285216	2	91	0.748797364155	0.00747323953747	4.28367664343e-08	Glycoside hydrolase family 8	
WP_003512420.1	113.925571996	0.637727632474	1	402	0.653046556434	0.0329717538395	6.49050272432e-05	Licheninase	
WP_003512422.1	886.501375626	1.71381550591	2	99	1.02182620243	0.145708772263	1.43771798458e-07	Putative substrate binding protein (Fragment)	
WP_003512422.1	756.279302177	0.881658254691	1	36	0.896887732031	0.00825661953119	1.40437977917e-07	Type 3a cellulose-binding domain protein	
WP_003512422.1	200.178717742	0.555528308449	1	204	0.676560247169	0.0122425737876	9.79822537303e-06	Exoglucanase B	
WP_003512422.1	139.564079611	1.48710913469	2	3007	0.645825631844	0.0	0.0	Cellulose-binding protein	
WP_003512422.1	29.2461378957	0.757230784351	1	17721	0.604434162896	0.00516170531355	1.96098522663e-07	Endoglucanase	
WP_003512424.1	97.1582257297	3.79438991553	5	42905	0.646291299544	0.0328829858829	1.33670181455e-06	Diguanylate cyclase and metal dependent phosphohydrolase	
WP_003512424.1	40.1201952444	2.31195538567	3	93203	0.608576573863	0.00477074341071	8.78912276287e-08	diguanylate cyclase [Ruminiclostridium thermocellum]	
WP_003512427.1	396.249831388	0.715383383037	1	4	0.935613886247	0.353035125249	0.000266865480962	D-2-hydroxyacid dehydrogenase Ddh	HPRA
WP_003512427.1	364.224771114	59.785252119	86	82608	0.846402904207	0.208892246867	5.24611093719e-06	D-isomer specific 2-hydroxyacid dehydrogenase NAD-binding	HPRA
WP_003512427.1	104.478296954	1.42433038002	2	570	0.641255066185	0.0178561130103	3.75393445886e-07	Lactate dehydrogenase and related dehydrogenases	HPRA
WP_003512427.1	24.2509328146	0.700739435569	1	2553	0.603917917318	0.00795762631621	1.1221815674e-07	Glyoxylate reductase	HPRA
WP_003512434.1	269.024868426	59.7424408777	84	149708	0.754485058988	0.10731067825	2.26072514805e-05	Ribosomal large subunit pseudouridine synthase C	
WP_003512434.1	222.091937243	2.15074644692	3	285	0.691075971772	0.0230927964407	7.38056223459e-07	RNA pseudouridylate synthase, group 1	
WP_003512438.1	753.969790532	2.58030256213	3	705	1.03254736416	0.265960993499	6.06966137889e-06	spore coat protein [Ruminiclostridium thermocellum]	
WP_003512440.1	754.303124561	68.254277799	100	23461	0.978042299142	0.162865132687	0.000126449674982	Glycogen synthase	GLGA
WP_003512448.1	604.476212674	78.2996834694	100	36640	0.957982908918	0.238093581421	0.00014128478198	Isocitrate dehydrogenase	ICD
WP_003512454.1	94.6984719365	29.9703206402	46	570397	0.648488049854	0.0388840978737	4.46031904615e-06	Response regulator receiver sensor signal transduction histidine kinase	
WP_003512454.1	102.932273936	1.72867667202	3	1615	0.643670020716	0.023579442603	3.28084014923e-07	His Kinase A domain protein	
WP_003512454.1	29.4782401174	0.605129949459	1	2409	0.638679406702	0.069600136145	1.92491374325e-06	HAMP domain-containing histidine kinase (Fragment)	
WP_003512454.1	70.2236460729	0.70185139563	1	572	0.619261788286	0.00221194301602	2.91541137227e-09	Non-motile and phage-resistance protein	
WP_003512454.1	32.9273264834	0.594922294469	1	1867	0.615196309578	0.0226893314962	1.66458925188e-06	Autoinducer 2 sensor kinase/phosphatase LuxQ	
WP_003512454.1	28.1736534771	0.551811493489	1	2193	0.601378162272	0.000205095939909	1.67538154916e-09	Sensory box protein	
WP_003512454.1	15.4522407122	0.571323848382	1	7775	0.597953518155	0.00334456938053	4.90090970147e-09	ATPase/histidine kinase/DNA gyrase B/HSP90 domain protein	
WP_003512454.1	11.9360316964	1.11679623043	2	49000	0.594928368021	0.000290481716092	1.65993648269e-09	PAS domain S-box-containing protein	
WP_003512457.1	815.30360857	1.3147290178	2	33	0.9834440815	0.12698361709	0.00106605071716	Putative methyltransferase cher3	
WP_003512457.1	313.953131423	9.94953690725	15	12743	0.736212098016	0.0389253869569	1.95179825954e-05	Chemotaxis protein methyltransferase CheR	
WP_003512457.1	146.295411405	0.66601902989	1	263	0.657588648654	0.0171140990929	5.7864696987e-07	Methylase of chemotaxis methyl-accepting protein	
WP_003512457.1	83.9483603202	2.64325532102	4	12569	0.628720921156	0.00970101691131	1.90323486085e-06	Chemotaxis protein methyltransferase	
WP_003512457.1	92.4229375546	0.881846900132	1	1155	0.627974416966	0.00189667453456	2.22041036591e-07	MCP methyltransferase, CheR-type	
WP_003512461.1	642.092575397	67.2293575759	100	32393	0.942505066506	0.180503573436	5.71212898975e-05	Homoserine dehydrogenase	HOM
WP_003512463.1	500.340449391	0.680389575061	1	4	0.797795092488	0.014446617248	0.000110279520977	YyaL	
WP_003512463.1	145.388493911	26.0897995422	37	173758	0.769181743887	0.22835066991	2.45635044159e-05	Thioredoxin	
WP_003512463.1	116.119341343	2.1753288486	3	1897	0.646496039563	0.0189589744367	2.32873089216e-06	Cellobiose 2-epimerase	
WP_003512463.1	127.035813936	0.703877694483	1	166	0.640814325574	0.0	0.0	N-acylglucosamine 2-epimerase family protein	
WP_003512463.1	98.6231835817	1.40174084603	2	1092	0.636312526257	0.0129494601397	1.94749638538e-06	Glycoside hydrolase family 76	
WP_003512463.1	28.6250434056	0.687270424503	1	3110	0.617166350823	0.0296534350228	6.44945547613e-07	Glycosyl Hydrolase Family 88	
WP_003512463.1	34.5515723819	2.75403060908	4	34143	0.610389607721	0.012394288585	2.90912817217e-07	Thymidylate kinase	
WP_003512463.1	38.506463709	0.677720574199	1	1673	0.609167115016	0.00710287803835	2.08607537324e-07	Six-hairpin glycosidase	
WP_003512473.1	702.172628046	71.372892386	100	26889	1.00077766989	0.245095832862	0.000391362772606	Mutator family transposase	
WP_003512475.1	686.179090971	72.5649617415	99	28123	0.959296687766	0.178908076707	0.000188536154131	Phosphoserine aminotransferase apoenzyme	SERC
WP_003512482.1	308.107020318	38.1599538102	58	60960	0.756639413399	0.081879682657	1.86731955685e-05	MATE type Na+-driven multidrug efflux pump	
WP_003512482.1	245.009487177	2.63229617796	4	459	0.698385599814	0.0195883010876	2.68354948181e-07	Na(+)/drug antiporter	
WP_003512482.1	35.6139976784	6.49717429701	10	130468	0.686952557769	0.156050826128	1.04251132955e-06	Transporter	
WP_003512482.1	179.360321265	1.94167135308	3	466	0.664234919413	0.0046995549844	1.33824395233e-06	Multi antimicrobial extrusion protein	
WP_003512482.1	132.968744124	1.99726732098	3	897	0.648174505154	0.00940934294756	2.78710681605e-06	Multidrug resistance protein NorM	
WP_003512484.1	1716.14165865	5.18141717589	7	32	1.30056904584	0.0454533693382	0.00110483165762	Chlorophenol reductase	SAFA
WP_003512484.1	1553.10600718	16.9071609288	23	416	1.2367965586	0.0482145863521	2.12482708626e-05	Spore coat assembly protein SafA	SAFA
WP_003512484.1	535.212828126	1.48433137301	2	27	0.807214306571	0.00590410417568	5.3981873416e-09	SpoIVD-associated factor A	SAFA
WP_003512484.1	185.79000954	23.9898695923	33	58444	0.733157334759	0.12988740141	5.04097987192e-05	LysM peptidoglycan-binding domain-containing protein	SAFA
WP_003512484.1	22.8717019825	4.45779159011	6	130468	0.607830739738	0.0163812428257	1.23890196027e-08	Transporter	SAFA
WP_003512486.1	387.926747788	6.28894642783	9	4076	0.763613791991	0.0347968900529	3.70573908976e-05	ThrE domain-containing protein	YJJP
WP_003512486.1	323.954995057	4.72630551271	7	3301	0.726841253778	0.0136966760539	8.72344185336e-07	threonine/serine exporter [Ruminiclostridium thermocellum]	YJJP
WP_003512486.1	199.946328743	1.32007296135	2	676	0.672763457936	0.00525451745418	1.60939497539e-06	Inner membrane protein YjjP	YJJP
WP_003512488.1	396.916404166	2.95683132197	4	3301	0.776981835739	0.0532362930616	1.93750327319e-06	threonine/serine exporter [Ruminiclostridium thermocellum]	
WP_003512494.1	742.704095397	75.5562651198	100	24256	1.01387671906	0.239233342371	7.04720618431e-05	DNA topoisomerase (ATP-hydrolyzing)	GYRB2
WP_003512502.1	628.074585638	77.3922087901	100	33950	0.922643808389	0.153609370567	5.03866913092e-05	UvrABC system protein B	UVRB
WP_003512504.1	412.355055368	3.77820238223	5	3012	0.769032640098	0.0265857575443	8.32261380676e-06	3D domain-containing protein	
WP_003512514.1	1301.94746969	17.600917416	27	1913	1.12485977631	0.0265655897793	5.12927477875e-05	RNA polymerase sigma factor SigI	SIGI
WP_003512516.1	1599.46184076	0.88225354761	1	19	1.4949112535	0.499868948707	0.00979871920548	Anti-sigma-I factor RsgI3	
WP_003512516.1	411.251761599	0.735982104095	1	200	0.791447297851	0.0697105513764	4.90923005956e-08	Anti-sigma factor domain-containing protein	
WP_003512521.1	134.907897059	4.62969423742	7	22055	0.770188969979	0.2381616744	6.18618381408e-06	L-fuculose phosphate aldolase	
WP_003512521.1	260.146873378	5.23001369427	7	7572	0.765440462207	0.134682418556	1.55108590024e-06	class II aldolase family protein [Ruminiclostridium thermocellum]	
WP_003512523.1	195.961972633	0.598537162078	1	601	0.72196787899	0.101100165384	1.14158228776e-07	Cytochrome c biogenesis factor	
WP_003512523.1	35.1529230351	1.33859351232	2	93206	0.709220231754	0.198413269097	1.49594229497e-06	Tetratricopeptide repeat protein	
WP_003512563.1	238.049690487	0.599890670542	1	331	0.75189380438	0.125799754968	2.90257080577e-06	Beta-propeller domain-containing protein, methanol dehydrogenase	
WP_003512563.1	173.765315299	1.68796980894	2	4918	0.725287221392	0.124115164716	2.8986679601e-06	S-layer homology domain-containing protein [Ruminiclostridium thermocellum]	
WP_003512563.1	186.718194578	0.882389136231	1	1164	0.664687277831	0.0	0.0	S-layer domain-containing protein	
WP_003512565.1	783.623756255	75.2511240472	100	21796	0.955157066985	0.0975607483649	1.8392463451e-05	Peptide chain release factor 3	PRFC
WP_003512569.1	3067.84255188	1.47286956605	2	27	1.91291392049	0.180694460052	0.000441795745847	DUF1848 domain-containing protein [Ruminiclostridium thermocellum]	
WP_003512571.1	72.432697718	28.1468044455	38	643894	0.703239917986	0.158993622614	1.09456814545e-05	Transcriptional regulator	
WP_003512571.1	105.35972323	11.3555420791	15	49886	0.654269378464	0.0417460119216	5.1426544695e-06	VOC domain-containing protein	
WP_003512571.1	105.415463529	2.20122076212	3	1876	0.634388822092	0.00419363310111	5.56864536285e-07	Putative glyoxalase superfamily protein PhnB	
WP_003512574.1	1639.69301512	41.1954624069	61	2893	1.63870220527	0.740670157737	0.0134907809547	DRTGG domain-containing protein	
WP_003512574.1	1.27901167022	0.616462035828	1	548628	0.595583864618	0.00957030172652	1.74845326208e-09	Transcriptional regulator	
WP_003512576.1	1601.93612911	14.9513200079	22	255	1.28574618448	0.103720102452	3.92675261864e-06	Fe-S cluster domain-containing protein	HYDA
WP_003512576.1	297.111595352	21.3789914476	31	15148	0.737438573986	0.0539503711587	1.19565381224e-05	Periplasmic hydrogenase large subunit	HYDA
WP_003512576.1	103.515575862	10.1284206807	15	27954	0.644990001779	0.025629319313	1.16099353636e-05	4Fe-4S dicluster domain-containing protein	HYDA
WP_003512576.1	86.9115115831	17.0983783795	25	112652	0.643216162689	0.0348141668517	2.48120625215e-06	Ferredoxin	HYDA
WP_003512576.1	73.2775599744	2.65031459337	4	3824	0.63538901098	0.0303358228708	4.34239725996e-08	4Fe-4S binding domain protein	HYDA
WP_003512577.1	1315.13421203	35.2770566043	54	2893	1.27931566238	0.30785967457	0.00481750228406	DRTGG domain-containing protein	
WP_003512577.1	59.4400832467	14.2347348054	21	228232	0.696062582921	0.155257524536	3.08089650765e-06	AraC family transcriptional regulator [Ruminiclostridium thermocellum]	
WP_003512577.1	43.7030313121	0.623266332451	1	817	0.611098781531	0.00682559921392	7.1147166759e-08	HPr kinase	
WP_003512578.1	366.163798876	18.3725112548	29	9485	0.791167588857	0.103204683779	0.000179345203417	PHP domain	
WP_003512578.1	320.572000847	16.6365489763	26	10146	0.790045684511	0.135491538854	0.00031842899848	POLIIIAc domain-containing protein	
WP_003512578.1	139.766379015	15.4496151702	24	45953	0.725966750847	0.151055414785	4.14702580054e-05	Phosphoesterase	
WP_003512578.1	112.785258188	1.90259478558	3	1072	0.635114103275	0.0	0.0	Histidinol-phosphatase	
WP_003512578.1	35.3737355948	2.54466021591	4	19383	0.618188025815	0.0264877933394	5.53505103381e-08	DNA polymerase III PolC-type	
WP_003512578.1	8.10190668674	0.632875814945	1	22333	0.594162564177	0.00173924779165	8.65955923628e-09	Histidinol phosphatase	
WP_003512581.1	247.118592497	0.700919874616	1	75	0.701515057349	0.0239002543576	2.42770505655e-05	Phosphoglycerate transport system sensor protein PgtB	
WP_003512581.1	134.098526119	1.5253703743	2	1206	0.665153803087	0.0405931890413	1.22389906435e-07	ATP-binding region ATPase domain protein	
WP_003512581.1	57.7236773945	1.88462913381	3	9922	0.653578598382	0.0763945456154	9.12421822042e-07	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	
WP_003512581.1	44.1809781716	8.63996187972	13	352854	0.649914158623	0.0797013508524	2.57013450473e-06	Sensory transduction histidine kinases	
WP_003512581.1	69.7948776372	8.53868033847	13	138959	0.617917951055	0.0	0.0	ATP-binding protein [Ruminiclostridium thermocellum]	
WP_003512582.1	1495.96199739	16.3672922754	23	382	1.24049233354	0.0983022804509	0.000366297481067	NADP-reducing hydrogenase subunit HndB	HNDB
WP_003512582.1	405.637712713	1.39976777219	2	38	0.790860823915	0.0728410124798	1.10779836786e-07	NADP-reducing hydrogenase, subunit B	HNDB
WP_003512582.1	223.088140127	38.6717921934	53	95758	0.789415395317	0.207885888543	3.09169086834e-05	Ferredoxin	HNDB
WP_003512582.1	106.478129155	0.756369221191	1	161	0.650372672062	0.033549832498	4.5879187095e-07	Respiratory-chain NADH dehydrogenase 24 Kd subunit	HNDB
WP_003512583.1	863.283689358	8.54179810118	11	242	0.948217841412	0.0243447740081	8.17722059435e-05	NAD(P)-dependent iron-only hydrogenase diaphorase component flavoprotein	
WP_003512583.1	768.318827249	1.54534345031	2	3	0.923514078211	0.0494013215739	0.000192343848097	Fe-only hydrogenase subunit HydB	
WP_003512583.1	290.858266435	27.2343226058	35	21658	0.728299296721	0.0414253431197	2.79146673482e-05	NADH-quinone oxidoreductase subunit NuoF	
WP_003512583.1	215.263518939	22.7943325624	29	27688	0.724002026589	0.0903709088644	1.86577429705e-06	Respiratory-chain NADH dehydrogenase domain 51 kDa subunit	
WP_003512583.1	234.235491476	5.47057545713	7	1348	0.711582131747	0.0526177658795	2.59620303399e-05	NADP-reducing hydrogenase subunit HndC	
WP_003512583.1	219.863172144	1.55097497961	2	123	0.694089719665	0.0304607961321	1.14428580943e-05	NAD-reducing hydrogenase subunit HoxF	
WP_003512583.1	58.6928338657	2.3104283917	3	3824	0.617534690726	0.00765576815633	2.86835957465e-09	4Fe-4S binding domain protein	
WP_003512584.1	347.963159767	28.6780136667	39	16309	0.771033071267	0.0789574511102	1.79135973709e-05	Periplasmic Fe-hydrogenase large subunit	
WP_003512584.1	194.320909455	38.5208401188	51	94209	0.684822851751	0.0322536673412	2.21390027196e-06	Hydrogenases, Fe-only	
WP_003512584.1	75.3446769655	2.15651582813	3	1966	0.649768665616	0.0559071513211	2.31496832877e-07	NADH-quinone oxidoreductase subunit G	
WP_003512584.1	41.5389757568	4.49603008217	6	27954	0.620219680745	0.0256679196665	4.65096844137e-06	4Fe-4S dicluster domain-containing protein	
WP_003512584.1	12.7313375568	0.760529265142	1	8467	0.598542172892	0.00650875018298	1.36119115483e-08	2Fe-2S iron-sulfur cluster binding domain-containing protein	
WP_003512585.1	414.665670279	45.9223549346	65	41320	0.835299075585	0.149872249335	2.57662595854e-05	Flavin reductase domain protein FMN-binding	FLR
WP_003512585.1	393.761390536	7.81057887685	11	1326	0.770426591043	0.043237422443	0.000310046705915	Flavoredoxin	FLR
WP_003512585.1	155.9250909	0.690009240126	1	66	0.652857829063	0.00092033092704	8.65567902163e-07	Conserved protein/domain typically associated with flavoprotein oxygenases DIM6/NTAB family	FLR
WP_003512585.1	125.426225324	1.53395308054	2	504	0.647925253722	0.0146316280164	3.71625688248e-08	Conserved protein of DIM6/NTAB family	FLR
WP_003512586.1	498.551906489	56.9436967502	74	30526	0.880189208864	0.17125485256	0.000168720581267	NADP-dependent malic enzyme	MAEB
WP_003512586.1	129.856695348	17.1594453183	22	40778	0.673429807745	0.0594094664963	5.61814318586e-06	Malate dehydrogenase (Oxaloacetate-decarboxylating)	MAEB
WP_003512592.1	921.514081058	76.5950966701	100	15753	0.958605632423	0.0	0.0	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase	PFP
WP_003512596.1	978.403639427	55.2398363879	69	6689	1.07667150868	0.179829717133	1.51413061225e-05	Fructose-bisphosphate aldolase class II	FBA
WP_003512596.1	210.065025039	24.2435540376	30	27920	0.735033584656	0.115108117696	1.36130958742e-05	Fructose-bisphosphate aldolase Fba	FBA
WP_003512598.1	450.201699989	66.0926866356	100	65895	0.803102149268	0.062304358989	7.95039413396e-06	Signal peptidase I	LEPB
WP_003512606.1	94.8952407796	4.59924079037	6	87494	0.657953789772	0.0565955940852	1.42975589875e-06	peptidyl-prolyl cis-trans isomerase [Ruminiclostridium thermocellum]	
WP_003512608.1	1914.8482661	10.2770629737	16	239	1.51681898897	0.303546284565	7.58532388673e-06	Predicted nucleotide-binding protein, sugar kinase/HSP70/actin superfamily	
WP_003512608.1	1468.49907044	5.17401803634	8	103	1.17739962818	0.0	0.0	Putative nucleotide-binding protein (Sugar kinase/HSP70/actin superfamily)	
WP_003512608.1	531.158204286	4.65412330423	7	637	0.802463281714	0.0	0.0	2-hydroxyglutaryl-CoA dehydratase, D-component	
WP_003512608.1	199.354071963	4.93654218776	8	5086	0.721883339742	0.0983805518187	9.24634747519e-07	2-hydroxyglutaryl-CoA dehydratase	
WP_003512610.1	2424.10142766	19.2024723432	29	342	1.61883031693	0.111670175513	0.000227642344178	CoA protein activase	
WP_003512610.1	1856.94776352	12.1934689447	19	235	1.38023383979	0.0895371344205	2.65696612449e-06	Predicted nucleotide-binding protein, sugar kinase/HSP70/actin superfamily	
WP_003512610.1	606.096886944	2.63485631527	4	103	0.832438754778	0.0	0.0	Putative nucleotide-binding protein (Sugar kinase/HSP70/actin superfamily)	
WP_003512610.1	308.194788307	3.33202939804	5	637	0.713277915323	0.0	0.0	2-hydroxyglutaryl-CoA dehydratase, D-component	
WP_003512612.1	1275.53115579	36.552157593	51	2125	1.19114885295	0.171573751823	0.000115108353033	CoA-substrate-specific enzyme activase	
WP_003512612.1	717.401678857	33.5442317907	46	5657	0.92781672512	0.0959546035883	5.68379463914e-06	R-phenyllactate dehydratase activator	
WP_003512612.1	62.5890164505	0.716538526055	1	339	0.618496974083	0.00653088194089	3.69126840859e-09	Atpase badf/badg/bcra/bcrd type	
WP_003512615.1	2221.03022417	1.27420912675	2	27	1.47841208967	0.0	0.0	Histidinol-phosphatase	
WP_003512615.1	245.433121685	0.632618523301	1	545	0.722012668822	0.063847960709	4.8616104551e-08	DNA helicase II	
WP_003512615.1	39.3396388799	0.64946664692	1	22333	0.718327903514	0.212437786429	1.05770874307e-06	Histidinol phosphatase	
WP_003512622.1	779.346971887	70.448547465	98	21256	1.00430430834	0.193508466641	0.000301613403298	Mutator family transposase	
WP_003512622.1	55.7323274304	0.698985840288	1	409	0.62901455786	0.0315500684441	4.53060757221e-06	IS256 family transposase	
WP_003512623.1	1217.86887917	61.8076350856	92	7872	1.2421872419	0.311389086858	0.00017370999511	Glycogen phosphorylase GlgP	
WP_003512623.1	26.3839414041	2.86100826017	4	35521	0.609331331604	0.0165617996137	6.23749520164e-08	Glycosyltransferase family 1 protein	
WP_003512626.1	368.2629732	66.9249785902	100	98330	0.820239069953	0.156477286958	4.59292639457e-05	Thioredoxin	TRXA
WP_003512627.1	120.181844135	1.62863574244	2	13710	0.75774549259	0.2257976299	5.54439524207e-07	membrane protein [Ruminiclostridium thermocellum]	
WP_003512627.1	134.715423354	0.671479413062	1	1855	0.740609970101	0.182497721057	4.2994225537e-07	Cell division initiation protein	
WP_003512628.1	365.349261998	0.758896666704	1	2	0.848822933394	0.212607850071	5.34028574146e-05	HTH-type transcriptional regulator YugG	LRP
WP_003512628.1	292.91324394	13.8649311312	18	5191	0.743226307444	0.0680395718144	1.84034425175e-06	Leucine-responsive regulatory protein	LRP
WP_003512628.1	109.15713455	58.2599732561	75	655205	0.691889283652	0.10986076295	1.12734067532e-05	Leucine-responsive transcriptional regulator	LRP
WP_003512628.1	36.7384132449	1.59326566535	2	4346	0.667959982532	0.119364097124	8.22879341845e-05	Transcription regulator	LRP
WP_003512630.1	300.11539304	76.0126264581	100	148530	0.866334793611	0.294882587625	4.3247688567e-05	Aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	
WP_003512632.1	419.850213688	2.5404736365	3	2275	0.925303283245	0.315774647887	0.000131719467794	Spo0E family sporulation regulatory protein-aspartic acid phosphatase [Ruminiclostridium thermocellum]	
WP_003512634.1	83.8017215743	0.734677690293	1	1596	0.634881764164	0.0214359609625	8.11211979229e-07	HTH-type transcriptional regulator ImmR	
WP_003512634.1	63.6981609367	1.59494810676	2	13011	0.622465744151	0.0131820372685	1.18576626361e-09	Helix-turn-helix domain protein	
WP_003512634.1	30.2974935386	5.67868516205	7	722527	0.608047571538	0.0111859874415	3.89493419803e-08	HTH-type transcriptional regulator Xre	
WP_003512636.1	627.718422981	72.3676082496	100	33917	0.890161603325	0.0925922395657	1.73581554544e-05	Peptide chain release factor 2	PRFB
WP_003512648.1	1156.5448971	32.0642122789	44	2143	1.1207951932	0.128634999921	3.42200389516e-05	AIR carboxylase	LARB
WP_003512648.1	696.8133143	19.9706055089	28	2290	0.909482422676	0.0768649483187	0.000933717376536	AIRC domain-containing protein (Fragment)	LARB
WP_003512648.1	299.840284449	8.66692178215	12	2329	0.720509926262	0.0199492141571	3.64489506529e-05	Nickel pincer cofactor biosynthesis protein LarB	LARB
WP_003512648.1	306.574220353	2.20326528592	3	144	0.71825696309	0.0106174181305	2.16698698556e-06	Circadian phase modifier	LARB
WP_003512648.1	249.963976331	1.38827634424	2	86	0.693013759213	0.00571352133165	1.18763824456e-07	Phosphoribosylaminoimidazole carboxylase, catalytic subunit	LARB
WP_003512648.1	20.1889209299	2.1402357305	3	30895	0.603691638345	0.010596349834	2.28066253852e-07	N5-carboxyaminoimidazole ribonucleotide mutase	LARB
WP_003512650.1	1949.03756002	37.5935793345	59	1974	1.41621736735	0.0879244198012	0.000120042373723	Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel insertion protein	LARC
WP_003512650.1	183.989929135	1.79511063038	3	505	0.67013220383	0.0123322869813	6.00381106271e-06	Nickel pincer cofactor biosynthesis protein LarC	LARC
WP_003512652.1	394.580967812	25.3986439257	36	15910	0.857700139047	0.207283121841	0.000384867315812	Elp3 domain-containing protein	
WP_003512652.1	580.278549176	2.7616328775	4	87	0.82211141967	0.0	0.0	Oxygen-independent coproporphyrinogen-III oxidase-like protein	
WP_003512652.1	125.756151848	9.05246241137	13	19875	0.680458481963	0.0757657844535	7.77315544733e-06	Coproporphyrinogen III oxidase	
