Protein	logFC	AveExpr	t	P.Value	adj.P.Val	B	PUF
WP_003518388.1	2.13817991071429	21.2704707397959	3.20942356272901	0.00392350480522138	0.0207839714006322	-2.42309856948959	Yes
WP_003517920.1	-1.14199473214285	27.5722619642857	-3.1977995446093	0.0040336817683347	0.0213100168893154	-2.44941739789367	No
WP_003514326.1	-0.897459642857143	26.9790324362245	-3.17295588204623	0.00427928207372159	0.0225315868644007	-2.50554902663108	No
WP_003513387.1	0.926763928571429	27.0283521045918	3.17210949403183	0.00428789892878645	0.0225315868644007	-2.5074584661341	No
WP_003519085.1	-3.47270839285714	21.425404005102	-3.16833544955997	0.00432652597146546	0.022635204859859	-2.51597032294796	Yes
WP_003513630.1	2.08175330357144	24.9416290433673	3.16792809926866	0.00433071521553425	0.022635204859859	-2.51688881911056	No
WP_003517903.1	-0.723129464285719	29.0575620790816	-3.15147487499889	0.00450323650862739	0.0234743179705045	-2.55395022325604	No
WP_003517139.1	-1.11099714285714	30.3556362627551	-3.14329487979013	0.00459145965726901	0.0238707186425657	-2.57234851754906	No
WP_003513114.1	-2.75198540178572	20.5809089477041	-3.13315148574814	0.00470317698103628	0.0243392188666882	-2.59513730767667	No
WP_003513639.1	-0.755312857142858	29.4705620535714	-3.13286140109827	0.00470641017881369	0.0243392188666882	-2.59578861185627	No
WP_003515667.1	1.57573883928572	22.6062137244898	3.12902563225424	0.00474936466288998	0.0244788768688717	-2.60439856416366	Yes
WP_003517800.1	-2.82047375	20.966250369898	-3.12822359111407	0.00475839392195924	0.0244788768688717	-2.6061983473819	No
WP_003518726.1	-1.91590428571429	22.4224312882653	-3.11062757086769	0.00496070387978796	0.025452826189488	-2.64563857147199	No
WP_003513430.1	1.06161749999999	27.544667244898	3.10619563354644	0.00501295259988386	0.025653752208283	-2.65555868521601	Yes
WP_003516160.1	1.15325392857143	25.718796122449	3.09567922330085	0.00513906243264461	0.0262306311666235	-2.67907545406686	Yes
WP_003513786.1	2.44969919642858	23.9897801147959	3.09275624229601	0.00517465320959935	0.0263345623506112	-2.6856061968276	No
WP_003514625.1	-1.25956428571428	29.5855184438776	-3.09180421285566	0.00518629646292649	0.0263345623506112	-2.68773276219726	No
WP_003518077.1	2.20637482142858	22.0032656760204	3.09033537663835	0.00520430972755317	0.0263577443566	-2.69101321653901	No
WP_003517378.1	2.62400223214286	27.2764825382653	3.0856330131827	0.0052623838082382	0.0265831759385229	-2.7015111482194	No
WP_003512262.1	1.44500928571429	27.5593476530612	3.07921237343895	0.00534268683432724	0.0268589477529554	-2.71583476060141	No
WP_003517447.1	-0.69281928571429	28.4235694260204	-3.07907780315059	0.00534438246104725	0.0268589477529554	-2.71613484131648	No
WP_003516785.1	-3.18160008928572	22.1571669897959	-3.07738649198157	0.00536573770631473	0.0268973041032656	-2.71990587708803	No
WP_003517442.1	-2.57165151785714	21.1134151913265	-3.07289888593277	0.00542279894790834	0.0271139947395417	-2.72990763418011	No
WP_003517020.1	-1.67215330357142	26.0398975	-3.06851682307044	0.00547908130610296	0.0272786085399125	-2.73966847583614	No
WP_003519428.1	-3.49193607142858	21.5039522193878	-3.06817021128542	0.00548355702281914	0.0272786085399125	-2.74044029708122	No
WP_003517971.1	-4.62260098214286	23.5608403316327	-3.06099078197488	0.00557705799766203	0.0276735029757407	-2.75641920936964	No
WP_003515832.1	4.43725687500001	23.2029035331633	3.05318496893496	0.00568045586263159	0.028115387602924	-2.77377493889109	No
WP_003515678.1	1.03389455357143	27.1519732397959	3.05197510463955	0.00569664609872133	0.0281244996309668	-2.7764633749201	No
WP_003520969.1	1.991784375	21.6482752423469	3.04477623251915	0.00579390134510168	0.0284821164551787	-2.79245093345305	No
WP_003519206.1	3.68874794642858	21.9573191454082	3.04355760633395	0.00581052185371362	0.0284821164551787	-2.79515577455	Yes
WP_003512309.1	2.26660866071429	23.6539355867347	3.0433998476367	0.00581267682758748	0.0284821164551787	-2.79550590038087	Yes
WP_003514493.1	-2.32698357142857	27.1563181377551	-3.03422699871673	0.00593930622094353	0.0290102365291071	-2.81585101818668	No
WP_003513065.1	-3.06445125	21.3206712882653	-3.03246188969274	0.00596397532313987	0.0290102365291071	-2.81976306484771	No
WP_003517891.1	1.34133232142857	25.2156421364796	3.03239873028823	0.00596485985777049	0.0290102365291071	-2.81990302881822	Yes
WP_003514134.1	0.690714553571439	27.9299163903061	3.03040259181794	0.0059928803712789	0.0290260100711387	-2.82432593468371	No
WP_003512109.1	0.56340223214286	28.3675569132653	3.03005862768419	0.00599772146878121	0.0290260100711387	-2.82508794454633	No
WP_003512371.1	-1.20532624999999	26.472244872449	-3.02073390388588	0.00613040143517737	0.0295950414112011	-2.84573198798289	No
WP_003518855.1	-0.758502321428573	27.6125030229592	-3.01209357099934	0.00625585446121132	0.0301264735724182	-2.86483710111975	No
WP_003515543.1	-5.27416375	23.7175443112245	-3.00834007172475	0.00631111741597262	0.0303181130767312	-2.8731295055862	Yes
WP_003511642.1	3.365579375	20.2477554719388	3.00055835632221	0.00642718348259357	0.0307309440159766	-2.89030733037228	Yes
WP_003517043.1	-1.02173428571428	24.6847197576531	-3.00047672868917	0.00642841175844409	0.0307309440159766	-2.89048742036956	No
WP_003512699.1	-0.582455803571431	27.2222771173469	-2.99891584755385	0.0064519421588989	0.0307683859645787	-2.89393069645554	No
WP_003518526.1	-3.61040339285714	24.0811539540816	-2.98630206547045	0.00664514922560631	0.0316128458305543	-2.9217285092277	No
WP_003511555.1	-2.67840133928572	20.9160892984694	-2.98152658459054	0.00671973298291692	0.0318902582240125	-2.93223948884263	No
WP_003515456.1	0.848421696428574	26.0272131760204	2.97964724224733	0.00674930402222454	0.0319532267718843	-2.9363740015409	No
WP_003516080.1	1.90013982142857	24.9182073214286	2.97059141946041	0.00689355136383097	0.0325574955978523	-2.95628089152982	Yes
WP_003519431.1	0.587115357142853	26.4552696811224	2.96691699005273	0.00695291811541523	0.0326910200412957	-2.96435071833006	No
WP_003517346.1	0.947967321428578	25.5818147066327	2.96677750794472	0.00695518130470424	0.0326910200412957	-2.96465696551751	Yes
WP_003513937.1	1.07657937499999	27.7853476785714	2.96370754206538	0.00700517246526936	0.0328472201720764	-2.97139580893857	No
WP_003518755.1	2.21493821428571	22.9958962372449	2.96012966153312	0.0070638684834569	0.0329686357021938	-2.97924574895836	No
WP_003513207.1	-1.23335946428572	28.9574022959184	-2.95980739073901	0.00706917846143218	0.0329686357021938	-2.97995261511973	No
WP_003516984.1	-0.495869999999993	29.262335994898	-2.95905874989539	0.00708152838297122	0.0329686357021938	-2.98159454871917	No
WP_003517395.1	1.19296830357143	26.8108110076531	2.95719555469036	0.00711235419894233	0.0330336830093056	-2.98568015973022	Yes
WP_003517548.1	-1.724944375	24.6125853316327	-2.95394178270027	0.00716649468106118	0.0331416570665027	-2.99281233552746	Yes
WP_003519426.1	-1.352486875	20.0624380229592	-2.95322949998186	0.00717839905868435	0.0331416570665027	-2.99437318196229	No
WP_003513808.1	0.806525624999995	27.5330154081633	2.95275566711792	0.00718632870064473	0.0331416570665027	-2.99541141505385	No
WP_003515503.1	-6.76525357142857	21.7276498341837	-2.94800395074416	0.00726631389051544	0.0334318667263152	-3.0058190514834	No
WP_003517165.1	0.643312142857138	30.6141582270408	2.94665131915311	0.00728923785185551	0.0334587966970417	-3.00878036465051	No
WP_003515565.1	-0.761658928571428	30.6792057142857	-2.94402535546959	0.00733393945290701	0.0335853302049013	-3.01452767844332	No
WP_003517819.1	-3.49226955357143	21.7206816836735	-2.94283476875729	0.00735429298716191	0.0336000332280591	-3.01713271387764	Yes
WP_003516504.1	-2.797716875	21.6903918622449	-2.93411944796742	0.0075049378539834	0.0342085539390871	-3.03618793235901	No
WP_003516668.1	0.985949374999997	26.0458540561224	2.91887021495	0.0077756421412458	0.0353602287629739	-3.06946868025376	No
WP_003513200.1	0.723272142857148	27.8844014795918	2.90090035634686	0.0081066149048318	0.0367800120682184	-3.10858752780301	No
WP_003518959.1	1.92689517857143	21.1497834566327	2.89638821436234	0.00819180823387727	0.037038024656631	-3.11839298706672	No
WP_003511615.1	2.32588241071428	23.2174309056122	2.89588948777351	0.008201276888254	0.037038024656631	-3.11947635988495	No
WP_003514649.1	-7.90127642857142	24.9556208928571	-2.89422991368076	0.00823286022414574	0.0370951862973003	-3.12308080804371	No
ADU74579.1	2.28032348214285	24.369621505102	2.88627260923283	0.00838591385376387	0.0376981448471954	-3.1403503404445	No
WP_003518716.1	-1.85700361607143	26.9807336543367	-2.88398323735024	0.00843044857014108	0.0378055124426053	-3.14531489835937	No
WP_003516203.1	2.34223258928571	24.1309030612245	2.88306497032185	0.00844837471931689	0.0378055124426053	-3.1473056778723	No
WP_003517145.1	3.13245366071429	22.8419185586735	2.88127371381488	0.00848344774050997	0.0378759853562632	-3.15118824376395	No
WP_003513575.1	-2.88066830357143	26.0442457142857	-2.87606609115053	0.00858620352058573	0.0382476338644274	-3.16246955113781	No
WP_003517018.1	0.566998928571429	27.994597372449	2.86105088009229	0.00888916086731374	0.0395073816325055	-3.19494459850905	No
WP_003513649.1	0.761185044642851	28.3912970982143	2.85862941880093	0.00893896120750554	0.0395942057760311	-3.20017441463987	No
WP_003512928.1	-3.37408669642857	21.0527481632653	-2.85813808041487	0.00894909855039887	0.0395942057760311	-3.20123534580693	No
WP_003514503.1	-3.65268464285714	21.6097054464286	-2.85105696874049	0.00909641751292631	0.0401553565885936	-3.21651596644407	No
WP_003513572.1	-1.72626580357143	24.4336553443878	-2.84908669287972	0.00913781674582081	0.0402474625209186	-3.2207645725503	No
WP_003513527.1	1.06622053571429	26.5010829336735	2.84483470082487	0.00922777086176645	0.0405525356257001	-3.22992869556234	No
WP_003516667.1	0.777320267857146	26.3639082653061	2.83703184134157	0.00939504173014794	0.0411035644926321	-3.24672919775272	No
WP_003516867.1	-0.767515178571433	26.2577973596939	-2.83702912519222	0.00939510045545876	0.0411035644926321	-3.24673504218861	No
WP_003515022.1	-2.319393125	27.1622314285714	-2.83153202893669	0.00951466985825953	0.0415339708734714	-3.25855795673756	No
WP_003512965.1	3.76827767857143	28.9039530867347	2.82380993325433	0.00968508135952539	0.0421839099214884	-3.27514806002651	No
WP_003517991.1	-4.46820241071429	22.2467934693878	-2.8183237330575	0.00980790882294864	0.0426241713813289	-3.28692156617184	No
WP_003514599.1	1.55345821428572	26.2288336862245	2.81732627031608	0.00983039883706192	0.0426273931872597	-3.2890609774831	Yes
WP_003513826.1	-0.729339196428569	27.8151856377551	-2.79546384654261	0.0103358100122621	0.0447200609802069	-3.3358619322243	No
WP_003518355.1	0.847853839285715	24.9436881505102	2.77472769870547	0.0108378846034277	0.0466704625425409	-3.3800896881811	No
WP_003513487.1	-3.988153125	23.1874728061225	-2.77417961317962	0.0108514636250836	0.0466704625425409	-3.38125652455967	No
WP_003516388.1	2.26214651785714	22.7347278443878	2.77391497192291	0.010858025979285	0.0466704625425409	-3.3818198874478	No
WP_003512418.1	2.45465589285714	24.5346158035714	2.76663820417641	0.0110399491150207	0.047348578261358	-3.397300258827	No
WP_003517993.1	-1.15096830357141	25.7349104209184	-2.75932799263758	0.0112256123995843	0.0480397386532427	-3.41283176074726	No
WP_003514554.1	-0.939543124999997	24.3141341454082	-2.75489318545721	0.0113396831758182	0.048422176524191	-3.42224426520792	No
WP_003513605.1	-3.66422330357143	23.8172035714286	-2.75356608638006	0.0113740311179841	0.0484632630244538	-3.42505947416579	No
WP_003514543.1	-2.93479464285714	21.5540864923469	-2.75085257150866	0.0114445689249772	0.0486265815875933	-3.43081364295491	No
WP_003516358.1	0.621109464285713	26.0410961734694	2.74949697283062	0.0114799625495813	0.0486265815875933	-3.4336872226944	No
WP_003515583.1	-1.57619348214286	24.7017952232143	-2.74923595402281	0.0114867894260488	0.0486265815875933	-3.43424044661881	No
WP_003513624.1	-1.28025598214287	26.7224639285714	-2.74300381060585	0.0116509345269773	0.049215154467404	-3.44744163727615	No
WP_003519180.1	-0.599008750000007	29.9745698341837	-2.73788158721002	0.0117875043838074	0.0496849647145429	-3.45828063874363	No
WP_003516266.1	2.18781419642858	25.4269427423469	2.73431812709886	0.0118834053528868	0.0499817049177214	-3.46581524830585	No
WP_003513548.1	-0.858315803571429	28.8723192346939	-2.72880224946053	0.0120333058951822	0.0505038106093302	-3.47746843004777	Yes
WP_003518620.1	-2.13518616071428	22.3433599107143	-2.72043408612317	0.0122641361328016	0.0513626214108786	-3.49512507500763	No
WP_003512284.1	0.651344642857143	26.8760919005102	2.71621288548578	0.0123821559365216	0.0517463233168066	-3.50402140291495	No
WP_003511746.1	-1.37524437499999	23.8065897704082	-2.71011148650814	0.0125546403138875	0.0523555213089777	-3.51686803353923	No
WP_003513620.1	-3.45545874999999	22.2598073086735	-2.70856819464653	0.0125986266235338	0.0524274059068499	-3.52011516151134	No
WP_003515819.1	-4.33046383928571	21.1832684056122	-2.7021373480253	0.0127834864881514	0.053083969315205	-3.53363577440406	No
WP_003513837.1	3.51921696428571	22.0740203061224	2.69904876426084	0.0128731771646037	0.0533433979759475	-3.54012362028645	No
WP_003512336.1	1.01733330357142	25.1888805357143	2.69714891023236	0.012928642305574	0.0534454746829154	-3.54411256325583	Yes
WP_003511951.1	1.40905678571428	20.5680905739796	2.69633928790301	0.0129523471808086	0.0534454746829154	-3.54581201687827	No
WP_003513765.1	0.759314910714288	26.8044463201531	2.69004587399904	0.0131380140028596	0.0540977047176573	-3.55901347853528	No
WP_003516438.1	-1.07761580357143	25.4892051658163	-2.68845673102507	0.0131852917229462	0.054178557184433	-3.56234447919521	Yes
WP_003516370.1	2.199785625	21.2557997959184	2.68581499115877	0.0132642396977037	0.054388932651672	-3.56787960328101	No
WP_003514075.1	3.47302330357143	21.8882915306122	2.67257538081134	0.0136666579589873	0.0558267450456451	-3.59557798123737	Yes
WP_003518303.1	-1.16093625	25.9256123596939	-2.67240678102059	0.0136718559295458	0.0558267450456451	-3.59593025276675	No
WP_003514705.1	2.49161428571428	25.7428628762755	2.66082606474607	0.0140333800496156	0.0571838355452111	-3.62009948653615	No
WP_003512755.1	0.513164017857143	28.612362997449	2.65910222383036	0.0140879575661768	0.0572871303520883	-3.62369254133907	No
WP_003512521.1	-0.850600267857146	27.3932105739796	-2.65557099405375	0.0142003818387454	0.0576247378963581	-3.63104902089822	No
WP_003512581.1	2.64699375	25.7441996811224	2.64828990614831	0.0144348597921347	0.0584552173400498	-3.64620139176284	No
WP_003519322.1	1.95106812499999	23.1407293112245	2.64360872068193	0.0145875285534933	0.0589516617831893	-3.65593175562915	Yes
WP_003515787.1	2.93996035714285	24.649989119898	2.64097968476959	0.0146739341819873	0.0591642970600115	-3.66139255276035	Yes
WP_003512963.1	0.650373839285724	26.4212155867347	2.63933431597365	0.0147282551445378	0.0591642970600115	-3.66480871788876	No
WP_003516452.1	-0.509206249999998	30.5619032015306	-2.63926031947009	0.014730702533309	0.0591642970600115	-3.66496232549304	No
WP_003511600.1	1.91650080357143	24.8502419897959	2.63722062711308	0.0147983147190666	0.0593143084854205	-3.6691955861942	No
WP_003515760.1	-2.06928625	25.7026136352041	-2.63432857289173	0.014894681062771	0.0594652554766219	-3.67519492968999	No
WP_003517976.1	-2.39836642857143	22.1730365816327	-2.63416676712006	0.0149000899784127	0.0594652554766219	-3.67553048117857	Yes
WP_003517711.1	2.76922741071428	21.0176286989796	2.63336280050182	0.0149269927012745	0.0594652554766219	-3.67719757999525	No
WP_003517651.1	2.38622999999999	23.8486304846939	2.63090311683703	0.015009583398093	0.0596729887632095	-3.68229629888316	No
WP_003513534.1	0.848129107142856	30.0724178316327	2.62423260682137	0.0152357291988189	0.0604450428370448	-3.69611107282582	No
WP_003513904.1	-2.33135651785715	22.2762648596939	-2.62336265523802	0.0152654572471108	0.0604450428370448	-3.69791139754661	No
WP_003513611.1	-4.07460598214286	23.2215140306122	-2.62212776107325	0.0153077496413977	0.0604903010022974	-3.70046641243248	No
WP_003516528.1	0.903137142857148	29.0286259566327	2.61944309580074	0.0154000731664813	0.0607326829100669	-3.70601883045206	No
WP_003512967.1	1.33387089285715	24.5857952168367	2.61766678700526	0.0154614459725164	0.0608522773215506	-3.70969093240473	No
WP_003518624.1	-1.798860625	25.910472315051	-2.61061530574319	0.0157073505731071	0.0616962066598995	-3.72425517662554	No
WP_003518455.1	-0.938423125	28.3942369260204	-2.60785862432513	0.0158044771401505	0.0619535503893901	-3.72994319201108	No
WP_003516128.1	1.26635348214285	20.1694030229592	2.60339951716063	0.0159627784728379	0.0624491932270706	-3.73913713684462	Yes
WP_003513587.1	-4.06881276785714	21.8705348341837	-2.60113692140584	0.0160436693969774	0.062524890585696	-3.74379902450767	Yes
WP_003512944.1	0.842177321428579	25.5555588010204	2.60107388425653	0.0160459285533699	0.062524890585696	-3.74392887622212	No
ADU73859.1	1.29241741071428	23.9912589285714	2.59702921660397	0.0161915081589784	0.062939164654719	-3.75225706280591	No
WP_003518239.1	-0.54889857142858	28.0469780612245	-2.59633916396915	0.0162164684442005	0.062939164654719	-3.75367722504142	No
WP_003515593.1	-0.918346607142862	32.2894744897959	-2.58972077407855	0.016457703570454	0.0637492075061063	-3.76728791038403	No
WP_003516591.1	0.595360357142855	26.7022850255102	2.58574138014559	0.0166043628901279	0.0641904364194292	-3.77546252201657	No
WP_003514215.1	0.669324910714295	25.9018765561224	2.57920891618146	0.0168477703609865	0.0650032084793967	-3.78886704113626	No
WP_003517495.1	-1.67926455357143	25.3021397066327	-2.57696228846706	0.0169322512590928	0.0652008103493554	-3.79347285344176	No
WP_003513902.1	-0.803220624999994	26.4735546811225	-2.56325481229722	0.0174563446271863	0.0670871283711473	-3.8215273611477	No
WP_003517935.1	1.66716258928571	24.6938610586735	2.55935022551248	0.0176083854138462	0.0675390125462593	-3.82950380459542	No
WP_003518472.1	-0.766405803571438	27.1454124872449	-2.55683535382229	0.0177069663051319	0.0677844803868329	-3.83463776741971	No
WP_003519717.1	-2.90286383928571	20.7230294515306	-2.55456798108662	0.0177962872364226	0.0679463705740122	-3.83926410949915	Yes
WP_003511707.1	1.06376607142857	26.8113791071429	2.55400351885445	0.0178185890178787	0.0679463705740122	-3.84041548769192	No
WP_003519444.1	1.66750616071428	21.7605021045918	2.54760847181781	0.0180730857518701	0.0687830059682823	-3.85345022582122	No
WP_003517769.1	-3.32522410714286	22.5461404464286	-2.53705387880327	0.0185005504870508	0.070273408826782	-3.87492385622803	No
WP_003517916.1	0.867273571428576	27.9491750637755	2.52757015437619	0.0188926724483999	0.0715957703087555	-3.89417674935944	No
WP_003512220.1	4.25918660714285	23.062086619898	2.52687448141055	0.0189217392958854	0.0715957703087555	-3.89558746059677	Yes
WP_003515363.1	-0.463472678571424	28.6980924489796	-2.52423916601026	0.0190322274747292	0.0718750787099601	-3.90092949427428	No
WP_003517153.1	-0.87819964285714	24.6503405612245	-2.52306489284005	0.0190816534608878	0.071923155352577	-3.90330885936177	No
WP_003512252.1	-2.41232910714285	24.2414543877551	-2.52106412779909	0.0191661427328739	0.0721029553866274	-3.9073614807619	No
WP_003516144.1	0.80099642857143	27.2136026403061	2.51696505094914	0.0193403303756638	0.0726188650120711	-3.91565871498793	No
WP_003513422.1	1.39184107142857	22.0246514668367	2.5156103380512	0.0193982215390122	0.0726558400502497	-3.91839923068062	Yes
WP_003517537.1	0.516868482142861	27.2920575382653	2.51500092191617	0.0194243164215974	0.0726558400502497	-3.91963178014728	No
WP_003512113.1	1.84603839285714	25.1131846556122	2.51100351649227	0.0195962955242571	0.0730905574704297	-3.92771243032155	No
WP_003512848.1	-3.82078598214285	21.6871367729592	-2.51056797770874	0.0196151189946153	0.0730905574704297	-3.92859242629088	Yes
WP_003517836.1	1.14615000000001	28.6377995216837	2.50620555961437	0.0198045885804607	0.0736565343789429	-3.93740187353479	No
ADU74726.1	0.602703035714281	27.0311384311225	2.49021673389847	0.0205136776740331	0.0761492580323958	-3.96961596542109	No
WP_003512250.1	0.495192232142852	29.4263119770408	2.48645964135585	0.0206836923889945	0.0765549516405523	-3.97716882363938	No
WP_003516411.1	-0.948014374999996	27.1492516964286	-2.4860769336206	0.0207010838619861	0.0765549516405523	-3.97793781623529	No
WP_003514545.1	-3.09446705357143	21.9159541964286	-2.48414202563835	0.0207892205752084	0.0767361060779822	-3.98182469092872	No
WP_003517075.1	-1.28451178571429	30.1918677678571	-2.47967900033014	0.0209938467106716	0.0772507830792984	-3.99078354207777	No
WP_003517654.1	-0.794680982142857	26.6916621428571	-2.47938301485605	0.0210074833577888	0.0772507830792984	-3.99137736490353	No
WP_003515849.1	0.498142857142856	30.80675	2.47751774899646	0.0210936094129831	0.077422236796717	-3.99511863993883	No
WP_003512590.1	2.86891732142857	23.8834700510204	2.47095453420973	0.021399270737546	0.0783973283095144	-4.00827012672132	Yes
WP_003516071.1	1.43488526785714	20.615515625	2.46738632474832	0.0215671696567067	0.0788650233715393	-4.01541181765826	No
WP_003511692.1	3.161155	23.0078755102041	2.46609722924695	0.0216281269712622	0.0789406496530239	-4.01799046328236	No
WP_003517815.1	4.00249366071428	21.9933514795918	2.46503694208318	0.0216783844536306	0.0789770139946395	-4.02011083393509	No
WP_003515342.1	1.92301366071428	20.6887199234694	2.45024198484506	0.0223910618275724	0.0813963265196067	-4.04964331021395	No
WP_003513101.1	1.968865625	22.1905446173469	2.44953779350213	0.0224255185309121	0.0813963265196067	-4.05104640963271	No
WP_003519055.1	1.16610339285715	32.2959648086735	2.44685066071733	0.0225574543733745	0.0817238642732237	-4.05639837769042	Yes
WP_003518649.1	-3.27460776785714	27.4397811479592	-2.44202335655165	0.0227962790290622	0.0822843306179524	-4.06600440795039	No
WP_003517873.1	1.39522392857143	20.0510743239796	2.44165159493655	0.0228147682597799	0.0822843306179524	-4.0667437352388	No
WP_003515738.1	1.28450428571429	24.7851551785714	2.44080889199344	0.0228567307773943	0.0822843306179524	-4.06841938868392	No
WP_003517992.1	-3.71260616071428	21.9392548852041	-2.44034057209439	0.022880081727951	0.0822843306179524	-4.06935046398078	Yes
WP_003517496.1	-2.13368473214286	20.3765331632653	-2.43795374713667	0.0229994351049163	0.0823380646939265	-4.0740941464109	No
WP_003513878.1	2.04830625	24.1432394132653	2.43788210170196	0.0230030266379122	0.0823380646939265	-4.07423649616712	No
WP_003511587.1	0.612205267857146	28.5186893494898	2.43752270555345	0.023021050740955	0.0823380646939265	-4.07495053095277	No
WP_003518887.1	-2.11172089285714	20.2376174872449	-2.4328395979535	0.0232571120719777	0.0830308554846563	-4.08424916964792	No
WP_003515762.1	-0.616826696428568	26.8652913520408	-2.42129556832132	0.0238486125693159	0.0849877829742895	-4.10712619772723	No
WP_003516863.1	-1.40926821428571	29.074730880102	-2.41102617583789	0.0243864642346858	0.0867418969419359	-4.12742379217941	No
WP_003518175.1	2.40866758928571	21.3880362882653	2.41021636922786	0.0244293505673207	0.0867418969419359	-4.12902223445965	No
WP_003516277.1	1.67407892857143	20.3426956887755	2.40597076018079	0.0246553351723785	0.0873859980793161	-4.13739729488925	Yes
WP_003511753.1	-1.54758383928571	25.5493639413265	-2.40381864345213	0.0247706237276131	0.0876361417078009	-4.14163932988596	No
WP_003517185.1	0.62159723214285	27.7467478316327	2.39608304098668	0.0251891414518533	0.0889562472894279	-4.15686848213224	No
WP_003515833.1	2.49264008928571	21.7329045663265	2.39524368357822	0.0252349434179912	0.0889577142073069	-4.15851918939898	No
WP_003516899.1	-2.45334348214286	20.7410621173469	-2.39198598102879	0.02541343832202	0.0894261025334994	-4.16492265083919	No
WP_003512317.1	-0.562025089285715	29.0803530994898	-2.39099054877988	0.0254682116065646	0.0894582343169654	-4.16687828033237	No
WP_003515501.1	1.96473	23.3219460331633	2.38894418740219	0.0255811540839135	0.089694207521414	-4.17089705347666	No
WP_003516134.1	-0.76123339285714	26.1300781632653	-2.38331617398936	0.0258941611351705	0.0906295639730967	-4.18193916720202	No
WP_003512712.1	-3.57731901785714	25.0678356887755	-2.38179774145937	0.0259792129374325	0.0907651646298888	-4.184915667321	No
ADU73504.1	0.509575982142866	30.96616625	2.36051322316988	0.0271988302795026	0.0946695101425098	-4.22651924488747	No
WP_003512864.1	-3.49157375	24.1102456122449	-2.36014764534368	0.0272202311334834	0.0946695101425098	-4.2272318631754	No
WP_003516876.1	-1.32877749999999	23.8983144260204	-2.35978228813728	0.027241634551212	0.0946695101425098	-4.22794398514891	Yes
WP_003512578.1	3.97728794642857	21.980917372449	2.3566641069575	0.0274249353586702	0.0951047275511463	-4.23401897095453	No
WP_003517251.1	-1.62872589285715	24.1090413520408	-2.35600346544283	0.0274639162214025	0.0951047275511463	-4.23530544306924	No
WP_003514552.1	0.806397857142858	29.965065127551	2.35457562069184	0.0275483397316894	0.0952288287021363	-4.23808515378884	No
WP_003512919.1	-0.622966964285716	26.0650422704082	-2.35341640294706	0.0276170557307539	0.0952982909018972	-4.24034115807886	No
WP_003516923.1	-0.771635714285711	27.0461847831633	-2.35203793380459	0.0276989736369873	0.0954129847600969	-4.24302298544569	No
WP_003515449.1	-0.489410535714295	29.001915255102	-2.34927567021938	0.0278637987097024	0.0958123604754681	-4.24839414746926	No
WP_003517455.1	0.686918750000007	27.8666292857143	2.34820795294975	0.0279277509709954	0.0958640838934342	-4.25046927951573	No
WP_003514861.1	3.56319044642857	21.4395983418367	2.34689625000618	0.0280065017378703	0.0958842086466871	-4.25301782287776	No
WP_003514322.1	-0.647230892857138	28.823372130102	-2.34584322889103	0.0280698696438245	0.0958842086466871	-4.25506314334796	No
WP_003517483.1	-1.50560758928572	25.2536444897959	-2.34557528032529	0.0280860150657476	0.0958842086466871	-4.25558350081145	No
WP_003515758.1	-2.58191919642858	25.2697287372449	-2.34410496339988	0.0281747620018314	0.0958842086466871	-4.25843822360704	No
WP_003511986.1	0.491244732142853	27.4227886862245	2.34372881464027	0.0281975073396253	0.0958842086466871	-4.25916836862446	No
WP_003513929.1	0.641648660714289	28.3520191071429	2.34323923609091	0.0282271369332339	0.0958842086466871	-4.26011858676463	No
WP_003517974.1	-1.03392892857142	27.9633163265306	-2.34125180659505	0.028347711373578	0.0961271873567698	-4.26397473417557	No
WP_037294696.1	-0.749104196428572	25.8728316454082	-2.33984927697134	0.0284330853584167	0.0962501680526712	-4.26669482515459	No
WP_003514760.1	-1.84819428571429	21.9132975765306	-2.33794263993538	0.0285495238477812	0.0964777012787089	-4.27039100555118	No
WP_003517948.1	-1.56123580357143	24.1844249489796	-2.33531575666379	0.0287106651794397	0.0968552560270253	-4.27548044912637	No
WP_003521086.1	-1.94874142857143	21.3852225765306	-2.33016647315553	0.0290289637512058	0.0977607713958135	-4.28544681160527	No
WP_003516214.1	0.657382053571428	27.5273784056122	2.32871073737558	0.0291195342434208	0.097809166762799	-4.28826193822678	No
WP_003512274.1	1.13113214285714	25.8381419387755	2.327860834789	0.0291725318511962	0.097809166762799	-4.28990499861327	No
WP_003513792.1	2.30877741071428	25.3248300892857	2.3275322995469	0.0291930421205293	0.097809166762799	-4.29054003605052	No
WP_003512807.1	1.85309723214285	23.2619427678571	2.32566564734356	0.0293098275127665	0.0980328701792189	-4.29414711663123	No
WP_003517085.1	0.790235848214291	28.8321547767857	2.32444095518178	0.0293866819413685	0.0980722865269307	-4.29651272725789	No
WP_003515942.1	0.651082499999994	28.7303994132653	2.32388413202914	0.0294216859580792	0.0980722865269307	-4.29758803310785	No
ADU75615.1	0.632273750000007	28.4055437627551	2.3210784785845	0.0295986424893944	0.0983750394816665	-4.30300375982636	No
WP_003515474.1	-3.27965008928571	22.4810849617347	-2.3208531816098	0.0296128945378486	0.0983750394816665	-4.30343847499987	Yes
WP_003513891.1	-0.606860267857147	26.4364307142857	-2.31862747753619	0.0297540287473509	0.0986766435614345	-4.30773162969601	No
