qpid	cluster_GSZ	cluster_RM1sum	cluster_size	cluster_desccount	RM2	val_avg	jac_avg	desc	genename
WP_003512612.1	717.401678857	33.5442317907	46	5657	0.92781672512	0.0959546035883	5.68379463914e-06	R-phenyllactate dehydratase activator	
WP_003512612.1	62.5890164505	0.716538526055	1	339	0.618496974083	0.00653088194089	3.69126840859e-09	Atpase badf/badg/bcra/bcrd type	
WP_080547390.1	1021.04224858	2.91332199519	5	163	1.04675466501	0.0912006969744	6.98090433449e-05	A nuclease of the HNH/ENDO VII superfamily with conserved WHH	
WP_080547390.1	101.248028655	5.31262494778	8	55055	0.724541621459	0.177438090712	1.10959982447e-05	HNH endonuclease [Hungateiclostridium thermocellum]	
WP_080547390.1	51.8863661925	1.08889606333	2	8807	0.626761750634	0.0302022282064	1.16035851866e-06	RHS repeat-associated core domain-containing protein	
WP_080547390.1	42.8288465558	0.497661718877	1	2701	0.614239667949	0.0134114789588	2.27390284143e-06	YD repeat-containing protein	
WP_080547390.1	11.5808801499	1.02767929731	2	154042	0.60635789693	0.0221236601721	2.48945478169e-07	Hemagglutinin	
WP_003517787.1	2171.57760474	1.95040654144	3	79	1.47637135911	0.0334698152733	6.5756022148e-05	DUF2812 domain-containing protein [Hungateiclostridium thermocellum]	
WP_003512342.1	26.7377706122	1.09536169345	2	157194	0.600695108245	0.0	0.0	DNA-binding protein	
WP_003514114.1	1279.84593462	2.66934638202	4	149	1.32502464159	0.420588548143	0.00871686110142	CRISPR-associated protein, TM1812 family	
WP_003514114.1	592.216764188	0.452532529925	1	20	0.841028290465	0.0266728287063	0.000249278772956	CRISPR-associated protein, Csx2 family	
WP_003514114.1	144.811589799	1.42709745804	2	3326	0.64792463592	0.0	0.0	CRISPR-associated protein	
WP_003511996.1	2894.2948341	1.32390260156	2	32	2.01214110131	0.498911623857	3.51348811986e-07	Anti-SigV factor	
WP_003514556.1	52.6557331979	0.617847663533	2	18132	0.675431534698	0.121451283216	3.06572668245e-06	Peptidase S8 and S53 subtilisin kexin sedolisin	
WP_003517217.1	61.6981308431	2.66363490555	4	83978	0.739371530323	0.235268317853	3.47616050635e-06	Regulatory protein, MerR	
WP_003517217.1	251.728061542	0.555881191866	1	220	0.697145546226	0.01217750258	1.22620976785e-05	Flagellar operon protein TIGR03826	
WP_003519243.1	351.705473558	0.513345224783	1	262	0.818802133016	0.166263310745	1.94448682606e-05	Limonene hydroxylase	
WP_003516785.1	1594.469091	2.16550562621	4	33	1.27313070647	0.085205362748	0.00921139056733	CRISPR-associated protein, Csx7 family	
WP_003516785.1	1448.12608849	6.87299730962	11	403	1.21738915212	0.0907906241592	0.000984295935075	CRISPR-associated RAMP protein [Hungateiclostridium thermocellum]	
WP_003516785.1	534.466625464	1.50044186496	2	141	0.883515733535	0.150423728814	0.000225353900844	CRISPR-associated protein Csm3	
WP_003516785.1	77.7771200447	1.06074544707	2	3326	0.621110848018	0.0	0.0	CRISPR-associated protein	
WP_003514433.1	151.848078381	1.43692834628	2	11575	0.650739231352	0.0	0.0	Metal-binding protein	
WP_003518449.1	2587.45825366	3.62389463613	5	37	1.68561292422	0.114358993239	0.000967817220282	Spore gernimation protein GerMN	
WP_003518449.1	183.516441419	2.83231072224	4	4492	0.744047683054	0.152148142694	0.000129542905657	Germane domain-containing protein	
WP_003518449.1	132.869869781	3.71079389067	6	14705	0.703999418511	0.114813626613	1.24246820616e-05	Sporulation and spore germination	
WP_003517930.1	1291.21832362	50.1183758149	62	4982	1.19274098293	0.162726302809	0.00043564954367	Secondary thiamine-phosphate synthase enzyme	
WP_003516602.1	996.078844945	0.474396912158	1	13	1.02264511061	0.0645453369551	0.00022720215948	Carbohydrate kinase, thermoresistant glucokinase family	
WP_003516602.1	49.8867198772	2.04902717479	4	96492	0.789363608777	0.33850730824	2.37293199925e-06	AAA family ATPase	
WP_003516602.1	311.502319719	0.479855245142	1	136	0.731569793756	0.0320139697322	7.3095532379e-05	Broad-specificity NMP kinase	
WP_003517561.1	106.536446043	2.54368856358	5	35436	1.16184270783	0.998541423571	5.87460243546e-05	LysM domain-containing protein	
WP_003513988.1	1756.77888193	0.683273641827	1	14	1.46448377239	0.32409833324	5.15016800627e-06	Collagen adhesin domain protein	
WP_003513988.1	26.4006803416	0.39377027553	1	20560	0.614948492031	0.0271475556051	7.71171650289e-07	SCP domain-containing protein	
WP_003516205.1	387.473223348	14.1615477035	20	6013	0.793086599344	0.090746568158	8.1444033667e-05	Aminoacetone oxidase family FAD-binding enzyme	
WP_003516205.1	347.841487437	2.76267376051	4	284	0.739407654595	0.0193788939847	1.22904036688e-05	NAD(FAD)-utilizing dehydrogenases	
WP_003516205.1	94.2781883497	0.685522925465	1	238	0.677899479064	0.0946946955003	7.5544740165e-07	Aspartate oxidase	
WP_003516205.1	82.2039869433	15.7834059636	22	165104	0.674755134186	0.0978745695385	8.77677536555e-07	FAD-dependent oxidoreductase	
WP_003516205.1	74.51580992	4.2138273428	6	14369	0.632706673376	0.0243400013023	7.43590122629e-06	Tricarballylate dehydrogenase	
WP_003516205.1	44.8742931193	2.80252401224	4	17495	0.626056725794	0.0341641650503	5.34851981405e-08	Ferredoxin--NADP reductase	
WP_003516205.1	18.5748259078	1.45113437294	2	27165	0.616269884136	0.0355470424591	1.06346661317e-06	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG	
WP_003516171.1	806.175260831	61.0106107434	89	18107	1.02009253023	0.202985092813	0.00201633538717	Sporulation protein YtfJ	YTFJ
WP_003516171.1	363.039371419	0.645623756632	1	9	0.735215748568	0.0	0.0	Germination-associated protein	YTFJ
WP_003516077.1	1971.04166922	1.25101717374	2	69	1.90806235509	0.998954521694	0.00998954521694	CRISPR-associated protein Csx10	
WP_003516493.1	230.423394424	4.4799246013	6	9565	0.782679723405	0.189641807544	1.03818399092e-05	Sulfur carrier protein ThiS	THIS
WP_003516493.1	114.766166574	2.37915229771	3	10872	0.728462836281	0.174633988514	1.77869322229e-05	Thiamine biosynthesis protein ThiS	THIS
WP_003513930.1	3203.27145588	1.2194842502	2	4	2.08624768469	0.405545441815	9.08802766985e-07	Putative RNA-binding enzyme component	YKUK
WP_003513930.1	574.181378822	0.610491762211	1	78	0.91905224092	0.187508752276	2.53424452325e-06	Rnase	YKUK
WP_003515286.1	807.69956354	2.39575623624	3	430	1.27486706666	0.682584884994	0.000862609909661	Carbohydrate-binding protein CenC	
WP_003513944.1	3836.33981263	2.34973813474	3	15	2.29236233479	0.316652978946	1.65450152793e-05	Membrane trafficking protein	
WP_003513944.1	32.9433722243	0.824268442527	1	24990	0.685245455251	0.154845453188	8.08562889022e-07	PAS domain-containing protein	
WP_003518390.1	874.656436559	26.5458612541	40	6542	1.10386326591	0.30943105476	0.000111613307274	copper amine oxidase N-terminal domain-containing protein [Hungateiclostridium thermocellum]	
WP_003518390.1	446.284524525	0.529548538436	1	2	0.772003781291	0.00658483744644	3.81726503284e-07	Transglutaminase/protease-like cytokinesis protein 3	
WP_003518390.1	101.296411651	0.474764490303	1	156	0.632327898671	0.00341372735287	2.92569720844e-06	Peptidoglycan endopeptidase LytE	
WP_003518390.1	9.58948103827	0.510499672375	1	19806	0.597150086611	0.00625337443019	2.87405755593e-07	TGc domain-containing protein	
WP_003520207.1	719.72876428	1.13817985151	2	190	0.918130470676	0.0759219119311	1.75820108032e-05	CRISPR type III-A/MTUBE-associated RAMP protein Csm5	
WP_003520207.1	527.74542546	0.538149904224	1	79	0.847760184222	0.0880129045267	0.000758731935575	DUF324 domain-containing protein	
WP_080514924.1	375.046121362	1.26223280986	2	478	0.816692115243	0.144662203941	0.000134930471721	Transcriptional regulatory protein YpdB	
WP_080514924.1	25.6321798211	1.87713439996	3	224828	0.701046490699	0.190176627147	3.1913418596e-07	DNA-binding response regulator	
WP_080514924.1	50.5969131325	0.614367355277	1	6218	0.659342536134	0.0926486006936	6.25682121809e-07	Two component transcriptional regulator, LytTR family	
WP_003513590.1	350.981446376	0.67984953246	1	19	0.736315813778	0.0111757962524	3.16071453075e-06	Neub family protein with antifreeze-like domains	PSEB
WP_003513590.1	216.988295909	29.4347678514	42	93085	0.723362630184	0.087862517493	8.87743902908e-06	Polysaccharide biosynthesis protein CapD	PSEB
WP_003513590.1	120.995233953	2.15246646596	3	1602	0.644359345155	0.0112476425436	5.12892501789e-08	Putative nucleoside-diphosphate sugar epimerase	PSEB
WP_003513590.1	87.0316537371	1.36769871743	2	1250	0.632727050097	0.014932758563	1.32818274153e-06	3-beta hydroxysteroid dehydrogenase/isomerase family protein	PSEB
WP_003513590.1	40.0291600027	4.10285251837	6	52837	0.618682336027	0.0239069155474	3.39303955345e-07	SDR family NAD(P)-dependent oxidoreductase	PSEB
WP_003516061.1	2271.26303002	3.82719695801	5	88	1.82983027846	0.624758910662	0.0101421901081	TIGR02710 family CRISPR-associated protein [Hungateiclostridium thermocellum]	
WP_003516061.1	191.576045252	1.98472459108	3	3326	0.666630418101	0.0	0.0	CRISPR-associated protein	
WP_003514904.1	814.219174814	17.7091171084	26	3388	0.979435267932	0.120253606022	0.000659340733142	DUF47 domain-containing protein [Hungateiclostridium thermocellum]	
WP_003514904.1	482.620136624	9.1833217665	13	2593	0.836962323836	0.101725016454	5.23290362912e-07	Phosphate transport regulator	
WP_003512706.1	743.523563935	9.44391731651	14	3055	0.998970606627	0.21049185975	2.4769307623e-05	DNA metabolism protein [Hungateiclostridium thermocellum]	
WP_003512706.1	14.9676463721	0.761578054104	1	48569	0.605955756742	0.0188088613014	8.5184288645e-08	Uracil-DNA glycosylase	
WP_003512947.1	251.171702837	4.09383388921	9	5283	0.76818850848	0.14664060211	1.54113389111e-05	S-layer homology domain-containing protein (Fragment)	
WP_003512947.1	179.504237851	0.807020432224	1	402	0.713949599332	0.0983921769705	2.5198825781e-06	Surface layer protein	
WP_003512947.1	105.707936223	0.401563112171	1	287	0.644183317937	0.0224509229417	5.7714454863e-05	Lactocepin	
WP_003512947.1	98.9499327881	0.81258583174	2	1341	0.637825798253	0.0155581599766	1.74934616375e-08	Endo-1,4-beta-xylanase A	
WP_003512947.1	77.4172006683	3.06139602675	5	31055	0.620966880267	0.0	0.0	Alpha-galactosidase	
WP_003512947.1	10.6234989964	0.424879874184	1	31410	0.612418182321	0.0342806914738	8.12088491076e-07	VWA domain-containing protein	
WP_003512947.1	29.0928957477	0.428081460318	1	4299	0.610721542001	0.0171403457369	2.30690128262e-08	Leucine-rich repeat protein	
WP_003512947.1	33.2086225036	0.436704881626	1	3435	0.606010730467	0.0051457661881	1.26930591715e-06	SLH domain-containing protein	
WP_003512947.1	15.6929213917	0.430786028648	1	14899	0.598177297513	0.00358514828922	1.81456774398e-08	Peptidase S8	
WP_003513253.1	311.824260991	3.20356023369	4	5438	0.941151921303	0.427202335618	0.000248951430148	chemotaxis protein CheX [Hungateiclostridium thermocellum]	
WP_003518929.1	343.631994868	2.20645567317	4	2701	1.25618085722	0.997574581615	0.0006765510896	YD repeat-containing protein	
WP_003513585.1	479.094779034	1.69617375843	2	816	0.880634122473	0.186785238987	1.70982213043e-06	Motility accessory factor	
WP_003513585.1	131.511388945	0.782903752107	1	2307	0.687236764086	0.0842111594823	1.46991027199e-05	DUF115 domain-containing protein	
WP_003514242.1	52.4594582483	1.30299093424	2	49304	0.915230266249	0.574049630412	8.94155652943e-06	Extracellular solute-binding protein family 1	
WP_003514141.1	83.1326074851	11.9615953858	18	296025	0.872878336802	0.470991066152	1.43735996125e-06	ABC transporter substrate-binding protein (Fragment)	
WP_003514141.1	32.7150299164	0.666676421031	1	5944	0.618437719747	0.0289654812806	1.35099606896e-07	Extracellular solute-binding protein family 1	
WP_003518738.1	363.094440891	6.46619367093	12	7005	0.828832367661	0.176592875986	1.83516203298e-05	copper amine oxidase [Hungateiclostridium thermocellum]	
WP_003518738.1	155.554137985	0.345542089032	1	109	0.657048138068	0.00910657083636	1.65549662502e-08	Secreted protein containing C-terminal beta-propeller domain	
WP_003518738.1	73.5255247168	1.11847980774	3	5108	0.630183332556	0.020326253735	1.04094846714e-05	BIG2 domain-containing protein	
WP_003518738.1	60.7416635671	0.648847609651	2	2519	0.618222908445	0.00740800559907	2.51195390741e-09	Putative ABC transporter substrate-binding protein	
WP_003518738.1	58.8103131072	0.371261741541	1	880	0.617654468738	0.00779294193653	4.21344223639e-06	Serine/threonine-protein kinase AfsK	
WP_003518738.1	67.2585140556	1.8118822314	5	16008	0.616903405622	0.0	0.0	MurNAc-LAA domain-containing protein	
WP_003518738.1	37.9162683193	0.299477633061	1	1377	0.607447780104	0.00430428813696	3.18850329419e-09	Trypsin-like peptidase	
WP_003518738.1	22.1383473345	0.408552715589	1	7499	0.603940051895	0.0095937979488	2.43291470834e-09	Phosphate binding protein	
WP_003518738.1	14.183190819	0.308547222293	1	10392	0.598044430581	0.00447387547444	1.25841232026e-08	Cell wall hydrolase	
WP_003518738.1	9.0768733264	0.307936633966	1	25058	0.5949597093	0.00250746991843	4.56252032177e-08	Fibronectin type-III domain-containing protein	
WP_003512278.1	985.071984979	7.43820440934	10	147	1.01039497126	0.0497474816392	5.99885760367e-07	Carbon-monoxide dehydrogenase iron sulfur subunit	COOF
WP_003512278.1	393.850048276	39.2817661377	53	25635	0.89248900465	0.27348709443	4.12645565599e-05	4Fe-4S ferredoxin iron-sulfur binding domain-containing protein	COOF
WP_003512278.1	344.468668284	4.32817482667	6	407	0.739945096518	0.0229388475663	1.99972656889e-06	Fe-S-cluster-containing hydrogenase subunit	COOF
WP_003512278.1	179.342605904	11.2263757579	15	10094	0.661737042362	0.0	0.0	Iron-sulfur cluster-binding protein	COOF
WP_003512278.1	96.5061013915	3.71858387845	5	3824	0.642362387029	0.0259621624244	1.9384986834e-08	4Fe-4S binding domain protein	COOF
WP_003512278.1	25.0919522675	1.60852750979	2	10524	0.612256042852	0.0230552068361	1.16095633557e-07	Nitrite reductase	COOF
WP_003512278.1	21.5325099497	2.25642961804	3	27954	0.601461734327	0.00537494454312	4.86963839862e-07	4Fe-4S dicluster domain-containing protein	COOF
WP_003513840.1	15.5840479681	0.585581443322	1	161057	1.11983265776	0.987922705314	2.37731838036e-07	Short-chain dehydrogenase	
WP_003517679.1	849.008301356	8.89519265453	13	2368	1.3346635737	0.764122315593	0.00377129464795	DUF503 domain-containing protein [Hungateiclostridium thermocellum]	
WP_003514829.1	461.611263613	27.8169404252	43	19227	1.20908671691	0.819650775359	0.00136502646555	Rubrerythrin	
WP_003514829.1	102.396889798	6.3952418766	10	20623	0.726478836402	0.180223964727	6.89588539226e-05	Bacterioferritin	
WP_003514829.1	91.1493866936	3.75954294477	6	8998	0.626459754677	0.0	0.0	Ferritin-like domain-containing protein	
WP_003513844.1	538.854770011	1.78975142099	2	923	0.937934045402	0.24979648323	6.42894474885e-08	Pyridoxal-5'-phosphate-dependent protein beta subunit	
ADU73688.1	5.0233424675e-13	0.852120597323	1	95	0.853733846102	0.497609942639	2.88251788774e-05	Mu-like prophage protein Com	
WP_003515543.1	826.154209781	40.7154689499	56	8147	1.02240549331	0.192299192645	0.00126186486854	DUF448 domain-containing protein	
WP_003515543.1	901.69949794	9.39281990571	13	364	0.973078941416	0.0422611931801	3.54927262845e-05	Nucleic-acid-binding protein implicated in transcription termination	
WP_003515543.1	118.857199495	4.59109324411	6	5001	0.644818964458	0.0137283323371	3.42608743128e-06	Nucleic acid-binding protein	
WP_003518353.1	158.674827281	3.63974834223	6	9138	0.810941778385	0.297111129665	0.000147437497146	GHKL domain-containing protein	
WP_003518353.1	23.5131399107	3.05671237666	5	289270	0.698356499652	0.186700435093	6.54393850586e-07	Signal transduction histidine kinase regulating citrate/malate metabolism	
WP_003518353.1	49.724299181	4.43201893325	7	137398	0.609889719672	0.0	0.0	ATP-binding protein (Fragment)	
WP_014522615.1	89.3441470158	0.398025927921	1	2701	1.1489980041	0.98727735369	0.000167391887706	YD repeat-containing protein	
WP_003516626.1	350.799800655	3.96888528207	5	5343	0.730319920262	0.0	0.0	zf-TFIIB domain-containing protein [Hungateiclostridium thermocellum]	
WP_003512336.1	48.0318029428	3.24854740805	6	49886	0.810106957276	0.37904502367	1.86776891529e-05	VOC domain-containing protein	
WP_003512336.1	149.301920858	1.67033939147	3	1371	0.786433574542	0.257937630151	0.000293110943354	ADP-ribosylation/Crystallin J1	
WP_003512336.1	349.612786746	10.1297998868	19	9196	0.729845114698	0.0	0.0	ADP-ribosylglycohydrolase	
WP_003512336.1	174.145433069	4.18838764934	8	6335	0.659658173228	0.0	0.0	ADP-ribosylglycohydrolase family protein	
WP_003512336.1	80.4870479481	0.62289681007	1	656	0.635752641498	0.0255803789496	1.1073757121e-05	ADP-ribosyl-[dinitrogen reductase] glycohydrolase	
WP_003512336.1	48.472942921	0.408852227186	1	779	0.628083678813	0.0352726431344	3.91882552194e-08	UvrD-like helicase ATP-binding domain-containing protein	
WP_003512336.1	64.4470619445	0.641801475398	1	1086	0.622351381304	0.0124010498589	5.03185824141e-09	ADP-ribosyl-[dinitrogen reductase] hydrolase	
WP_003518661.1	132.034176385	2.94784336172	4	18356	0.807262505814	0.310280297458	1.38803648292e-05	Amino acid-binding ACT domain protein	
WP_003518661.1	24.142922726	0.773821414774	1	37725	0.632114660582	0.0612405001225	1.32134766269e-06	Aspartokinase	
WP_003511555.1	483.503178167	29.8481417355	58	25973	1.09547887677	0.588802637455	0.000610382703101	transglutaminase domain-containing protein [Hungateiclostridium thermocellum]	
WP_003511555.1	163.539638264	0.821500970833	1	172	0.677929056931	0.0424777366223	6.07611231426e-08	Transglutaminase-like enzyme	
WP_003511555.1	96.8492619233	2.61366094051	5	4960	0.65988506404	0.058764809415	5.14019885719e-07	Transglutaminase-like superfamily protein	
WP_003511555.1	82.2157515581	0.701414658846	1	496	0.63951014913	0.0313657498621	5.39929986348e-08	Transglutaminase-like enzyme, predicted cysteine protease	
WP_003511555.1	98.4278674628	0.476885126566	1	160	0.63468409599	0.0100244306092	3.91101609004e-08	Conserved integral membrane protein	
WP_003511555.1	28.3104310053	1.53121522621	3	19806	0.6061575679	0.00911956669699	1.25740877337e-06	TGc domain-containing protein	
WP_003511555.1	3.02731763293	0.379146997086	1	93206	0.593157337607	0.00367247222003	1.38443526132e-08	Tetratricopeptide repeat protein	
WP_003516194.1	1545.3099072	0.573999352962	1	16	1.47108869958	0.496159754224	3.34816890148e-06	Tat binding protein 1(TBP-1)-interacting protein (TBPIP)	
WP_003516560.1	55.9233906241	4.18147570687	6	124094	0.764293405734	0.286649064401	2.26758792023e-06	ATPase	
WP_003516560.1	231.63140879	1.94420199949	3	1568	0.72815366914	0.085851096441	1.2254908096e-06	MinD-like ATPase involved in chromosome partitioning or flagellar assembly	
WP_003516560.1	64.9246457835	0.718263637261	1	2723	0.639954328897	0.0452537169332	3.04596188705e-08	CobQ/CobB/MinD/ParA nucleotide binding domain protein	
WP_003516560.1	10.4377914622	0.666848521066	1	89388	0.616980176512	0.043028413824	2.99995827749e-08	AAA domain containing protein	
WP_003513951.1	82.4025355045	3.13398896723	4	49304	0.674304391372	0.0968741807217	3.06938924474e-06	Extracellular solute-binding protein family 1	
WP_003513951.1	39.9979630599	1.69737089225	2	61298	0.610374083201	0.00825452431522	4.50789315127e-09	carbohydrate ABC transporter substrate-binding protein [Hungateiclostridium thermocellum]	
WP_003518399.1	216.170886357	0.139713653875	1	45	0.684600914377	0.0153444511962	3.49941964623e-08	Ig domain protein, group 2 domain protein	
WP_003518399.1	92.1662887441	0.16446458698	1	343	0.646369986729	0.0367969752211	5.37182120016e-05	Exo-beta-1,3-glucanase, GH17 family	
WP_003518399.1	72.7894563848	0.491865828224	3	4917	0.642665079894	0.0444325777525	1.55656188119e-06	S-layer homology domain-containing protein	
WP_003518399.1	80.9530003037	0.224041762358	2	825	0.641839881261	0.0367144539719	1.02674503025e-06	Cell wall-associated hydrolase containing three SLH domains	
WP_003518399.1	45.3300907837	0.123700651149	1	802	0.628707975902	0.0388224967929	8.14401023556e-07	Cellulose 1,4-beta-cellobiosidase	
WP_003518399.1	39.4689724761	0.181707401854	1	2282	0.626649787751	0.0393626358787	8.7256634055e-08	Putative peptidoglycan binding protein	
WP_003518399.1	51.5488984841	0.181631664741	1	1337	0.620719781182	0.0190567821214	6.36319490962e-06	Hyaluronate lyase	
WP_003518399.1	26.6310594882	0.168330519371	1	4299	0.611912523843	0.0212454707087	2.85940577746e-08	Leucine-rich repeat protein	
WP_003518399.1	26.8213226045	0.166184942335	1	4131	0.605604131606	0.00919924380528	1.67386800926e-07	Fibronectin type-III domain-containing protein (Fragment)	
WP_003518399.1	25.2718593616	0.457382907674	2	35167	0.600108743745	0.0	0.0	Alpha-amylase	
WP_003511976.1	917.990349963	28.7050978183	44	6542	1.12159456238	0.310181127452	0.000121242442363	copper amine oxidase N-terminal domain-containing protein [Hungateiclostridium thermocellum]	
WP_003511976.1	434.881522069	0.531651085856	1	2	0.767137718029	0.00600962685594	3.48381241666e-07	Transglutaminase/protease-like cytokinesis protein 3	
WP_003511976.1	98.3808807018	0.475071345403	1	156	0.631050341524	0.00320364967916	2.74565246555e-06	Peptidoglycan endopeptidase LytE	
WP_003511976.1	9.35295350391	0.513291846858	1	19806	0.59684872698	0.00586328337506	2.69477129105e-07	TGc domain-containing protein	
WP_003517834.1	760.913001905	2.85679107008	4	926	0.995226341154	0.19030288851	3.04740603724e-05	ClbS/DfsB family four-helix bundle protein	
WP_003515999.1	612.849766789	20.2587730366	25	4100	0.89977554343	0.12195374945	7.47529658463e-06	Phage terminase small subunit	
WP_003515999.1	343.144962042	24.3963288333	32	18960	0.78733247061	0.113345921618	5.73667888632e-05	Terminase	
WP_003515999.1	35.9069172517	0.750524486079	1	1637	0.608510614351	0.00782612687047	1.04276060204e-08	S-adenosylmethionine synthetase	
WP_003514338.1	563.162404571	12.2147002039	17	7025	1.34516297953	0.999722960993	0.00224241856932	DUF402 domain-containing protein [Hungateiclostridium thermocellum]	
WP_003516029.1	2123.57047599	35.7106052143	43	1248	1.47118255491	0.0598935715151	0.000538580454433	Phage major tail protein phi13	
WP_003516029.1	38.4327526514	0.806107705715	1	1939	0.60834307146	0.00560370954055	2.17162428767e-07	Erythromycin biosynthesis sensory transduction protein eryC1	
WP_003514110.1	1961.94414154	1.41007671857	3	10	1.38476238897	0.0188391109869	1.76436006962e-07	CRISPR/Cas system-associated protein Cas10, large subunit of type III CRISPR-Cas systems, contains HD superfamily nuclease domain	CAS10
WP_003514110.1	100.462883014	6.79984390077	11	88547	0.848207331184	0.411361583622	2.69329465674e-05	GGDEF domain-containing protein	CAS10
WP_003514110.1	419.787698553	1.07520603215	3	127	0.764353270734	0.0121400615041	0.000197935785392	CRISPR-associated protein, Crm2 family	CAS10
WP_003514110.1	122.277371261	0.670494789819	2	582	0.66083253146	0.0413614760973	3.11998196399e-08	Type III-B CRISPR-associated protein Cas10/Cmr2	CAS10
WP_003514110.1	21.9544626435	0.837631757971	2	28022	0.609883348106	0.020946323735	5.73430895559e-07	Haloacid dehalogenase	CAS10
WP_003516078.1	683.816911646	0.678933436835	1	103	0.881183303762	0.0333141938448	8.183158522e-07	CRISPR/Cas system CSM-associated protein Csm3, group 7 of RAMP superfamily	
WP_003513016.1	17.7811390745	0.664155780717	1	146936	0.59711245563	0.0	0.0	N-acetyltransferase domain-containing protein	
WP_003517490.1	252.006476502	1.3523890336	2	1773	0.868071078323	0.33446557971	8.65238010677e-05	Putative signal transducing protein	
WP_003517490.1	54.2127708074	0.660429885059	1	9132	0.698818266528	0.164402173913	3.01535812569e-07	Glutamate decarboxylase	
WP_003516411.1	148.256738078	11.4291407564	16	65111	0.77791106781	0.242657217141	2.37471212239e-06	Sugar ABC transporter substrate-binding protein (Fragment)	
WP_003516411.1	137.574186884	2.03250770035	3	2393	0.670819338308	0.0486597330404	2.52172912929e-07	Ribose transport system substrate-binding protein	
WP_003516411.1	67.6565269636	1.24266912665	2	3697	0.637666370651	0.0388749955384	6.11527665283e-07	ABC-type sugar transport system, periplasmic component	
WP_003516411.1	117.032731318	2.33939445129	3	4380	0.636813092527	0.0	0.0	substrate-binding domain-containing protein [Hungateiclostridium thermocellum]	
WP_003517963.1	1310.01581724	36.9669231396	56	4343	1.17602117826	0.11700846068	1.83601246853e-05	Flagellar hook associated protein	
WP_041740120.1	63.1560105004	0.550988090338	1	9026	1.14298264766	0.995695221696	8.87982896367e-05	Tad domain-containing protein	
WP_003518570.1	91.9121810571	0.893907043852	2	8026	0.734940986298	0.204105787283	2.3307500921e-06	Fibronectin type III domain-containing protein (Fragment)	
WP_003518570.1	46.6054619641	0.826737735857	2	26680	0.672309189649	0.120126248197	4.66596982187e-06	PKD domain-containing protein (Fragment)	
WP_003513789.1	984.413822301	1.22189080554	2	31	1.198647618	0.405329717301	0.00286694532995	Membrane protein PF10080 family	
WP_003513789.1	323.488820591	8.1190510465	13	12673	0.943671908509	0.423162884929	2.56298944509e-06	Predicted membrane protein	
WP_003513789.1	214.31374572	0.648099140962	1	184	0.675968138766	0.000457801491613	2.84348752555e-07	DUF2318 domain-containing protein (Fragment)	
WP_003513789.1	103.398018544	0.645481580274	1	784	0.656669558602	0.0477552103293	4.48551734683e-06	Iron permease FTR1	
WP_003513378.1	764.49667063	18.2777175312	31	6601	1.16076754019	0.499932530901	0.000231528138759	Alginate lyase	
WP_003514144.1	1001.07755051	1.9544292704	3	82	0.999093156989	0.0163435804702	1.956792661e-06	Asp23 family, cell envelope-related function	
WP_003514144.1	377.524893564	3.463867684	5	1811	0.754578613698	0.0256008596063	1.00340755131e-05	Alkaline shock protein 23	
WP_003514144.1	192.336346797	3.54554174512	5	7309	0.684253448092	0.0326771721348	4.07109181379e-07	Asp23/Gls24 family envelope stress response protein	
WP_003518842.1	681.520733281	0.529720987631	1	49	0.910592436513	0.0905354492522	1.77548343591e-05	WXG superfamily protein probably secreted by type VII secretion system	
WP_003518842.1	50.5543831831	1.04461908475	2	34597	0.707762657518	0.18403927389	4.45416154724e-06	Cytoplasmic protein	
WP_003514146.1	539.584915984	23.4294765491	36	16217	0.904656713466	0.186377096426	0.0021442983432	Sporulation protein YtxC	YTXC
WP_003518270.1	48.4318823467	2.61055353437	4	228144	0.772209443072	0.307239019083	5.00932026243e-07	Oxidoreductase	
WP_003519241.1	500.087074158	7.13398495188	11	582	0.80362211694	0.0256363561627	9.25540328332e-07	Sulfate starvation-induced protein 7	FLIY
WP_003519241.1	276.43143598	48.1723838703	70	86754	0.771125826829	0.133119191569	4.04527726187e-06	Amino acid ABC transporter	FLIY
WP_003519241.1	175.424407172	4.65607696722	7	2014	0.729173712727	0.130196060173	1.8983450504e-06	ABC transporter substrate-binding protein family 3	FLIY
WP_003519241.1	51.7819502991	0.835542716261	1	744	0.650220421165	0.0745426706185	1.28086956995e-06	ABC transporter glutamine-binding protein GlnH	FLIY
WP_003519241.1	114.821428206	1.35127173832	2	396	0.637941603877	0.00379809830839	2.02457265905e-06	L-cystine-binding protein FliY	FLIY
WP_003519241.1	83.731184237	2.01681784211	3	1658	0.632424922471	0.0168536501938	7.08673828874e-07	ABC-type amino acid transport/signal transduction systems periplasmic component/domain	FLIY
WP_003519241.1	48.1522277766	1.55448522063	2	2975	0.61208565507	0.00532973518129	2.15670893897e-07	Arginine-binding extracellular protein ArtP	FLIY
WP_003519241.1	43.118577707	0.622739377533	1	596	0.607625589375	0.00071346466368	1.10102571556e-06	L-cystine-binding protein tcyA	FLIY
WP_003519241.1	24.0256474691	1.93321738651	3	18342	0.600702378906	0.00206059164718	3.1729071198e-07	PBPb domain-containing protein	FLIY
WP_003518296.1	935.936740384	29.1158109995	44	3419	1.03885983224	0.140483122171	0.00145406667162	VTC domain	
